low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9
9.859999847,10.0671429,10.26625001,10.47333336,10.6833334,10.95833333,11.13222218,11.32999992,11.55799999,11.89000034
9.837499857,10.05250001,10.29300003,10.56375003,10.73600006,10.95833333,11.11142853,11.26833328,11.55799999,11.89000034
9.837499857,10.05250001,10.26625001,10.47333336,10.6833334,10.99999988,11.21800003,11.56500006,11.89000034,
9.859999847,10.0671429,10.26625001,10.47333336,10.69500005,10.95799999,11.13222218,11.30599995,11.56500006,11.89000034
9.837499857,10.05250001,10.26625001,10.47333336,10.69500005,10.99999988,11.23699999,11.54857145,11.89000034,
9.859999847,10.0671429,10.26625001,10.47333336,10.69500005,10.98999991,11.23699999,11.55624998,11.89000034,
9.859999847,10.0671429,10.26625001,10.47333336,10.69500005,11.0222222,11.2771428,11.55624998,11.99000025,
9.859999847,10.0671429,10.26625001,10.47333336,10.68571431,10.98999991,11.24555556,11.55624998,11.95666695,
9.859999847,10.0671429,10.26625001,10.47333336,10.69833342,11.0222222,11.2771428,11.55624998,11.91250014,
9.859999847,10.0671429,10.26625001,10.47333336,10.69400005,10.95799999,11.10249996,11.2771428,11.55555556,11.91250014
9.859999847,10.05333344,10.21666654,10.39142867,10.625,10.98999991,11.24555556,11.55555556,11.85333347,12.07500029
9.889999866,10.10799999,10.34875011,10.60571425,11.0222222,11.2771428,11.55555556,11.85333347,12.07500029,12.38000011
10.00777774,10.2533333,10.47333336,10.66750002,10.98999991,11.24555556,11.55555556,11.85333347,12.07500029,12.45499992
10.00749993,10.2533333,10.47333336,10.66750002,10.98999991,11.24555556,11.55555556,11.85333347,12.07500029,12.46999995
10.00285707,10.2533333,10.47333336,10.66750002,10.98999991,11.24555556,11.55555556,11.85333347,12.11000029,12.46999995
10.01166662,10.24124992,10.45571436,10.66750002,11.0222222,11.2771428,11.55555556,11.85333347,12.11000029,12.46749997
10.00599995,10.2533333,10.47333336,10.66750002,11.0222222,11.2771428,11.55555556,11.85333347,12.11000029,12.47999992
9.899999619,10.15499989,10.34875011,10.60571425,10.98999991,11.24555556,11.55555556,11.85333347,12.15250015,12.47999992
9.899999619,10.15499989,10.34875011,10.60571425,11.0222222,11.2771428,11.55555556,11.85333347,12.17800007,12.47999992
10.15499989,10.33142866,10.50999999,10.66750002,10.98999991,11.24555556,11.55555556,11.88750005,12.17800007,12.47999992
10.19999995,10.39142867,10.625,11.0222222,11.2771428,11.55555556,11.85333347,12.06400013,12.31333319,12.50499988
10.19999995,10.39142867,10.62399998,10.98999991,11.24555556,11.55200005,11.85333347,12.03500009,12.24666659,12.47999992
10.22555553,10.45571436,10.67999999,11.0222222,11.28833326,11.56545457,11.91000004,12.17800007,12.47999992,
10.19999995,10.39142867,10.62399998,10.94749999,11.12199993,11.32999992,11.57700005,11.94000013,12.20749998,12.47999992
10.19999995,10.39142867,10.62399998,11.04285717,11.28833326,11.55200005,11.73999977,11.9842859,12.27999992,12.50499988
10.19999995,10.39142867,10.62399998,11.06166665,11.28833326,11.56545457,11.85333347,12.02200012,12.29333321,12.50499988
10.18666665,10.3433334,10.55666669,11.06166665,11.28833326,11.55200005,11.73999977,11.9842859,12.27999987,12.50499988
10.17199993,10.31833347,10.55666669,11.06166665,11.28833326,11.55200005,11.73999977,11.9842859,12.24399986,12.45142841
10.26700001,10.55666669,11.06166665,11.28833326,11.56545457,11.92000008,12.13250017,12.32999976,12.52599983,
10.26700001,10.56200008,11.06166665,11.28833326,11.55200005,11.73999977,11.9842859,12.29499984,12.52599983,12.81000042
10.2722222,10.56200008,11.06166665,11.28833326,11.55200005,11.73999977,11.9842859,12.27999987,12.5049998,12.78000021
10.25749993,10.56200008,11.06166665,11.28833326,11.55200005,11.73999977,11.9842859,12.29499984,12.54166651,12.78000021
10.25749993,10.56200008,11.10333331,11.30599995,11.56545457,11.85333347,12.0283335,12.29499984,12.54166651,12.78000021
10.25749993,10.56200008,11.08400002,11.27999992,11.56545457,11.85333347,12.02000019,12.29499984,12.54166651,12.78000021
10.25749993,10.56200008,11.08400002,11.27999992,11.55200005,11.78999996,12.03000021,12.29499984,12.54166651,12.78000021
10.25749993,10.56200008,11.08400002,11.27999992,11.55444452,11.78999996,12.03000021,12.29499984,12.52857127,12.78000021
10.25749993,10.56200008,11.08400002,11.27999992,11.5512501,11.73999977,12.01444467,12.24399986,12.45124984,12.67800007
