high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9
10.20333322,10.45857157,10.68571418,10.91285719,11.14714282,11.33142853,11.56111113,11.83571434,12.1400001,12.48499966
10.20333322,10.45857157,10.68571418,10.91285719,11.14714282,11.33142853,11.56111113,11.83000004,12.15333335,12.48499966
10.20333322,10.44166676,10.6542857,10.89625001,11.15874994,11.34666665,11.56111113,11.83000004,12.14499998,12.47999954
10.20333322,10.45857157,10.68571418,10.93000007,11.19888878,11.43799992,11.58000006,11.82333342,12.14499998,12.47999954
10.20333322,10.45857157,10.68571418,10.91285719,11.18399992,11.50500002,11.76428577,11.9460001,12.17999999,12.47999954
10.20333322,10.44166676,10.6542857,10.86166668,11.07166672,11.25285694,11.54888895,11.83800011,12.15,12.47999954
10.20333322,10.44166676,10.6542857,10.86166668,11.07166672,11.25285694,11.53875005,11.83800011,12.15,12.55499983
10.20333322,10.44166676,10.66999996,10.91285719,11.17222214,11.50125003,11.7516667,11.92833344,12.17750001,12.49333318
10.20333322,10.45857157,10.68571418,10.91285719,11.17749989,11.50125003,11.76428577,11.9460001,12.17750001,12.45499992
10.20333322,10.45857157,10.68571418,10.91285719,11.19571413,11.50125003,11.76428577,11.9460001,12.18799992,12.45499992
10.20333322,10.45857157,10.68571418,10.91285719,11.20833317,11.50125003,11.76428577,11.9460001,12.23571423,12.5666666
10.20333322,10.45857157,10.68571418,10.92500003,11.22999981,11.52142865,11.76428577,11.9460001,12.23571423,12.59749985
10.29666662,10.52600021,10.7039999,10.92500003,11.22999981,11.53875005,11.83800011,12.16333326,12.39666653,12.6724999
10.20333322,10.44166676,10.68499994,10.92500003,11.20833317,11.50125003,11.76428577,11.9460001,12.23571423,12.64333312
10.15999985,10.44166676,10.68499994,10.92500003,11.22999981,11.53875005,11.83800011,12.16333326,12.39666653,12.67666658
10.15999985,10.45200005,10.68499994,10.92500003,11.22999981,11.53875005,11.83800011,12.21124995,12.64857129,13.14000034
10.15999985,10.47000003,10.68499994,10.92500003,11.22999981,11.53875005,11.83800011,12.21124995,12.64857129,13.16499996
10.09000015,10.57888889,10.9042857,11.22999981,11.53875005,11.83800011,12.16333326,12.39666653,12.69571427,13.16499996
10.09000015,10.60125005,10.9042857,11.22999981,11.53875005,11.83800011,12.16333326,12.39666653,12.71124995,13.16499996
10.51750016,10.7039999,10.92500003,11.22999981,11.53875005,11.83800011,12.16333326,12.39666653,12.73222213,13.16499996
10.58857155,10.9042857,11.22999981,11.53875005,11.83800011,12.16333326,12.41749978,12.65599995,12.82749987,13.16499996
10.58857155,10.9042857,11.22999981,11.5250001,11.76428577,11.96000004,12.18799992,12.45199986,12.74999988,13.16499996
10.4933335,10.68400002,10.92500003,11.22999981,11.54428577,11.85000017,12.13499987,12.41749978,12.73222213,13.16499996
10.58857155,10.9042857,11.22999981,11.54428577,11.86250019,12.13499987,12.43799992,12.65599995,12.82749987,13.16499996
10.58857155,10.9042857,11.22999986,11.54428577,11.84714304,12.04599991,12.25499996,12.53666671,12.7671427,13.16499996
10.58857155,10.9042857,11.2039999,11.54428577,11.83333349,12.02666664,12.25499996,12.54142857,12.7671427,13.16499996
10.58857155,10.9042857,11.20749998,11.54428577,11.84714304,12.04599991,12.25499996,12.54142857,12.7671427,13.10999997
10.58857155,10.88833332,11.20749998,11.54428577,11.86250019,12.13499987,12.45166667,12.64166657,12.84599991,13.10999997
10.60833343,10.88833332,11.20749998,11.54428577,11.86250019,12.13499987,12.45166667,12.64166657,12.88714273,13.16499996
10.60833343,10.86599998,11.20749998,11.54428577,11.86250019,12.13499987,12.45166667,12.64166657,12.84599991,13.07999992
10.5960001,10.86599998,11.20749998,11.54428577,11.84714304,12.04599991,12.25499996,12.58499994,12.84599991,13.07166656
10.5960001,10.86599998,11.1833334,11.54428577,11.83333349,12.02666664,12.25499996,12.58499994,12.8912499,13.11249995
10.5960001,10.86599998,11.1833334,11.54333337,11.86250019,12.13499987,12.45166667,12.64166657,12.86285714,13.07166656
10.5960001,10.86599998,11.1833334,11.54333337,11.86250019,12.12571417,12.46142864,12.66142845,12.90499997,13.11249995
10.5960001,10.86599998,11.1833334,11.54333337,11.86250019,12.12571417,12.35500002,12.59727279,12.87749994,13.08999996
10.5960001,10.86599998,11.1833334,11.54333337,11.86250019,12.13999987,12.45833349,12.64714282,12.87749994,13.08333333
10.5960001,10.86599998,11.1833334,11.54333337,11.85571453,12.13999987,12.4887501,12.6916666,12.8766667,13.06624997
10.5960001,10.86599998,11.1833334,11.54333337,11.86333354,12.13999987,12.47428581,12.67714282,12.90499997,13.11571435
10.5960001,10.86599998,11.18499994,11.52000008,11.78800011,12.02399998,12.26599998,12.59727279,12.86285714,13.08699999
10.5960001,10.88750005,11.18499994,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.87749994,13.096
10.57500005,10.88750005,11.18499994,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.86285714,13.09083327
10.57500005,10.93600006,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.86285714,13.04374993,13.19200001
10.57500005,10.94000006,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.87374997,13.04374993,13.19200001
10.57500005,10.96999995,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.89699993,13.12090908,13.67000008
10.62800007,11.13000011,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.88555548,13.11083333,13.71000004
10.53333346,10.98500013,11.54333337,11.86333354,12.13999987,12.4887501,12.6916666,12.90999995,13.12090908,13.64666684
10.50500011,10.98500013,11.54333337,11.86333354,12.13999987,12.45833349,12.66374993,12.90999995,13.12090908,13.62250018
10.5,10.98500013,11.54333337,11.86333354,12.13999987,12.47428581,12.67714282,12.90999995,13.12090908,13.5960001
10.98500013,11.54333337,11.86333354,12.13999987,12.35500002,12.54714298,12.73571423,12.99461533,13.21999995,13.5960001
11.13000011,11.54333337,11.86333354,12.13999987,12.45833349,12.64714282,12.87374997,13.04333327,13.21999995,13.5960001
11.54333337,11.8420002,12.07199993,12.28999996,12.53333346,12.6916666,12.88714286,13.04333327,13.21999995,13.61000013
11.54333337,11.86000023,12.13999987,12.4887501,12.6916666,12.88714286,13.04333327,13.21999995,13.61000013,14.01000023
11.52000008,11.7650001,12.0474999,12.26599998,12.59727279,12.87374997,13.06181812,13.25749993,13.61000013,14.07000017
11.54333337,11.84250021,12.12399979,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.86999989
11.52000008,11.74000009,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.92499971
11.50750017,11.74000009,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,15.03333314
11.63666677,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.92499971,15.375
11.66000004,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.92499971,15.34333324
11.7025001,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.92499971,15.33500004
11.71666686,12.0983332,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.88666662,15.33500004
11.92600002,12.24599991,12.59727279,12.89699993,13.11416666,13.57428578,14.07000017,14.52999973,14.88666662,15.33500004
12.05142852,12.4887501,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.61499977,14.88666662,15.33500004
11.96000004,12.27749991,12.59727279,12.87374997,13.06181812,13.25749993,13.61000013,14.07000017,14.79333321,15.33500004
12.09399986,12.56000005,12.87374997,13.05299997,13.23599987,13.61000013,14.07000017,14.61666648,14.88249993,15.33500004
12.20166651,12.59727279,12.87374997,13.06181812,13.25749993,13.61000013,14.07000017,14.61666648,14.88999996,15.33500004
12.2079998,12.53333346,12.72249997,12.99785709,13.21999995,13.61000013,14.07000017,14.61666648,14.88999996,15.3960001
12.10999966,12.4887501,12.73571423,12.93714278,13.11416666,13.57428578,14.07000017,14.61666648,14.88999996,15.39500014
12.16749978,12.59400005,12.88555548,13.10538461,13.57428578,14.07000017,14.61666648,14.88999996,15.28600006,15.57000017
12.10999966,12.59400005,12.89699993,13.13307689,13.61000013,14.07000017,14.61666648,14.88999996,15.29000012,15.57000017
12.04999971,12.59400005,12.88555548,13.10538461,13.57428578,14.07000017,14.61666648,14.91499996,15.29000012,15.57000017
12.04999971,12.52200012,12.73571423,12.99785709,13.21999995,13.61000013,14.07000017,14.58999991,14.91499996,15.36000013
12.04999971,12.5825001,12.88555548,13.10538461,13.57428578,14.07000017,14.58199997,14.91499996,15.29000012,15.57000017
12.04999971,12.5825001,12.95928567,13.18624997,13.61000013,14.07000017,14.57999992,14.91499996,15.29000012,15.57000017
12.04999971,12.56714303,12.90999995,13.13307689,13.61000013,14.07000017,14.5571428,14.91499996,15.29000012,15.57000017
12.04999971,12.54833349,12.90999995,13.13307689,13.61000013,14.13333352,14.5571428,14.91499996,15.29000012,15.57000017
12.04999971,12.54833349,12.97499996,13.23599987,13.61000013,14.13333352,14.55999994,14.91499996,15.29000012,15.57000017
12.04999971,12.54833349,12.97499996,13.24749994,13.61000013,14.13333352,14.55999994,14.91499996,15.30571433,15.57000017
12.04999971,12.54833349,12.98599993,13.24749994,13.61000013,14.13333352,14.55999994,14.91499996,15.24500004,15.48250008
12.04999971,12.54833349,12.99785709,13.24749994,13.61000013,14.13333352,14.55999994,14.92857143,15.24500004,15.48250008
12.04999971,12.54833349,13.00538459,13.24749994,13.61000013,14.13333352,14.55444442,14.92857143,15.24500004,15.48250008
12.04999971,12.56200027,13.00538459,13.24749994,13.61000013,14.13333352,14.55444442,14.92999995,15.28250003,15.57000017
12.06999969,12.56200027,13.00538459,13.24749994,13.61000013,14.13333352,14.55444442,14.95199995,15.30571433,15.57000017
12.56200027,13.00538459,13.24749994,13.61000013,14.13333352,14.55999994,14.93333329,15.24500004,15.48250008,
12.57250023,13.00538459,13.24749994,13.61000013,14.13333352,14.55999999,14.93333329,15.24500004,15.48250008,
12.59000015,13.00538459,13.24749994,13.61000013,14.1650002,14.55999999,14.93333329,15.28250003,15.57000017,
12.60000038,13.00538459,13.24749994,13.61000013,13.98000002,14.21666686,14.55999999,14.93333329,15.24500004,15.48250008
12.60000038,13.00583331,13.24749994,13.6085716,13.98000002,14.21666686,14.55999999,14.93333329,15.28250003,15.57000017
12.60000038,13.01363633,13.24749994,13.62750018,14.03000005,14.26000023,14.55999999,14.93333329,15.28250003,15.57000017
12.60000038,13.01700001,13.24749994,13.51600018,13.71500015,14.12200012,14.55999999,14.93333329,15.24500004,15.48250008
12.60000038,13.02299995,13.31500006,13.62666681,14.03000005,14.31333351,14.57399998,14.93333329,15.24500004,15.48250008
