low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9
3016.7,3068.498,3116.524615384615,3153.895,3191.1,3252.4025,3299.1133333333332,3348.6025,3402.23,3486.51
3008.1,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.54,3313.7233333333334,3354.7566666666667,3402.23
3007.3175,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.54,3313.7233333333334,3354.7566666666667,3404.3166666666666
3001.546,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.54,3313.7233333333334,3354.7566666666667,3398.125
3000.37,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.54,3313.7233333333334,3354.7566666666667,3399.68
2987.95,3016.0975,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.54,3313.7233333333334,3354.7566666666667
2987.95,3017.006,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3290.649,3308.775,3345.3333333333335
2987.95,3018.5249999999996,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3291.12,3313.7233333333334,3352.9300000000003
2987.95,3016.9385714285713,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3289.26125,3308.775,3345.3333333333335
2987.95,3016.08625,3068.498,3116.524615384615,3153.895,3191.1,3245.7233333333334,3288.204285714286,3308.775,3345.3333333333335
2987.95,3016.752222222222,3068.498,3115.1116666666667,3149.812,3191.1,3245.7233333333334,3286.8616666666667,3308.775,3345.3333333333335
2987.95,3017.522,3068.498,3116.524615384615,3153.895,3191.0042857142857,3245.7233333333334,3286.8616666666667,3308.775,3345.3333333333335
2995.248,3022.5444444444443,3068.498,3116.524615384615,3153.895,3191.0042857142857,3245.7233333333334,3291.53,3313.7233333333334,3352.9300000000003
2997.7266666666665,3025.8066666666664,3068.498,3116.524615384615,3153.895,3191.0042857142857,3245.7233333333334,3289.04,3308.775,3345.3333333333335
2997.7266666666665,3024.571,3068.498,3115.1116666666667,3149.812,3191.0042857142857,3245.7233333333334,3291.322,3315.352,3352.9300000000003
2995.248,3023.0924999999997,3068.498,3115.1116666666667,3149.812,3191.0042857142857,3245.7233333333334,3291.322,3316.7925,3352.9300000000003
2995.411666666667,3023.0924999999997,3068.498,3116.524615384615,3153.895,3191.0042857142857,3241.09,3291.322,3316.7925,3352.9300000000003
2998.85,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.0042857142857,3244.72,3291.322,3316.7925,3352.9300000000003
2992.66,3020.91,3068.498,3116.524615384615,3153.895,3191.2033333333334,3244.72,3291.322,3316.7925,3352.9300000000003
2949.89,2997.967777777778,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.2033333333334,3291.322,3316.7925,3352.9300000000003
2949.725,2990.198,3014.157,3031.228,3068.498,3116.524615384615,3153.895,3191.2033333333334,3300.9457142857145,3345.3333333333335
2868.31,2949.725,2992.66,3020.91,3068.498,3115.1116666666667,3149.812,3191.2033333333334,3302.7616666666668,3345.3333333333335
2887.3,2949.725,2997.967777777778,3024.271818181818,3068.498,3115.1116666666667,3149.812,3191.2033333333334,3301.858,3345.3333333333335
2888.326666666667,2949.725,2997.967777777778,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.2033333333334,3310.018,3352.9300000000003
2891.495,2949.725,2997.967777777778,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.2033333333334,3310.0666666666666,3345.3333333333335
2896.278,2949.725,2996.44875,3023.0924999999997,3068.498,3116.524615384615,3153.895,3191.2033333333334,3316.81,3352.9300000000003
2879.3450000000003,2909.96,2949.725,2996.44875,3023.0924999999997,3068.498,3116.524615384615,3153.895,3191.2033333333334,3338.96
2868.31,2906.044,2949.5733333333333,2997.967777777778,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.2033333333334,3345.3333333333335
2879.3450000000003,2909.96,2953.3575,2997.967777777778,3024.271818181818,3068.498,3116.524615384615,3153.895,3191.2033333333334,3352.9300000000003
2868.31,2906.044,2953.3575,2991.1071428571427,3020.91,3068.498,3116.524615384615,3153.895,3191.2033333333334,3360.73
2868.31,2906.044,2953.3575,2988.7966666666666,3010.4425,3027.5175,3068.498,3116.524615384615,3153.895,3191.2033333333334
2868.31,2906.044,2953.3575,2987.114285714286,3010.4425,3027.5175,3068.498,3115.9816666666666,3153.895,3191.2033333333334
2879.3450000000003,2909.96,2949.5733333333333,2975.318,3001.0244444444443,3024.271818181818,3068.498,3114.241,3149.812,3191.2033333333334
2879.3450000000003,2909.96,2955.0,2985.55125,3010.4425,3027.5175,3068.498,3116.0,3153.895,3191.2033333333334
2879.3450000000003,2909.96,2956.3033333333333,2985.55125,3010.4425,3027.5175,3068.498,3113.8287499999997,3149.812,3191.2033333333334
2879.3450000000003,2909.96,2956.9557142857143,2985.55125,3010.4425,3027.5175,3068.498,3113.5342857142855,3149.812,3191.2033333333334
2868.31,2905.6949999999997,2956.9557142857143,2985.55125,3010.4425,3027.5175,3068.498,3113.1416666666664,3149.812,3191.2033333333334
2868.31,2905.6642857142856,2956.9557142857143,2985.55125,3010.4425,3027.5175,3068.498,3112.592,3149.812,3191.2033333333334
2881.6133333333332,2908.2116666666666,2956.9557142857143,2985.55125,3013.4127272727274,3031.228,3068.498,3111.7675,3149.812,3191.2033333333334
2882.2325,2908.2116666666666,2956.9557142857143,2985.55125,3010.4425,3027.5175,3068.498,3116.165,3153.895,3191.2033333333334
2882.2325,2907.017142857143,2956.9557142857143,2985.55125,3010.4425,3027.5175,3068.498,3107.64,3149.812,3191.2033333333334
