high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9
3042.29,3114.8784615384616,3155.625,3197.1114285714284,3234.295,3289.846666666667,3317.793846153846,3357.772,3416.7275,3516.275
3044.07,3114.8784615384616,3155.625,3197.1114285714284,3234.295,3289.846666666667,3317.793846153846,3357.772,3416.7275,3494.01
3040.5775,3114.8784615384616,3155.625,3197.1114285714284,3234.295,3289.846666666667,3317.793846153846,3357.772,3400.8199999999997,3432.635
3020.3566666666666,3057.045,3114.8784615384616,3155.625,3197.1114285714284,3234.295,3289.846666666667,3317.793846153846,3357.772,3410.1033333333335
3022.4375,3057.045,3114.8784615384616,3155.625,3197.1114285714284,3234.295,3289.846666666667,3317.793846153846,3357.772,3400.8199999999997
3023.56,3057.045,3114.8784615384616,3155.625,3199.90625,3239.2366666666667,3289.846666666667,3317.793846153846,3357.772,3399.79
3025.858333333333,3057.045,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3293.74,3317.793846153846,3357.772
3025.858333333333,3052.9733333333334,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3293.74,3317.793846153846,3357.5074999999997
3023.56,3047.0,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3293.01,3317.793846153846,3357.5074999999997
3028.46375,3052.9733333333334,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3291.7933333333335,3317.793846153846,3357.5074999999997
3025.0742857142855,3047.0,3114.8784615384616,3155.625,3192.672,3219.238,3263.895,3289.42,3317.793846153846,3357.5074999999997
3027.9555555555553,3051.705,3114.8784615384616,3155.625,3194.991666666667,3222.3999999999996,3263.895,3289.42,3316.935,3357.5074999999997
3027.9555555555553,3053.114,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3289.42,3317.358181818182,3357.5074999999997
3027.9555555555553,3052.6666666666665,3114.8784615384616,3155.625,3192.672,3215.185,3254.4133333333334,3289.42,3317.934,3357.5074999999997
3027.9555555555553,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3263.895,3289.42,3317.0344444444445,3357.5074999999997
3024.83375,3048.751111111111,3114.8784615384616,3155.625,3194.991666666667,3222.3999999999996,3263.895,3289.42,3317.86375,3357.5074999999997
3024.571111111111,3048.751111111111,3114.8784615384616,3155.625,3192.672,3219.238,3263.895,3289.42,3318.552857142857,3357.5074999999997
3025.1279999999997,3048.751111111111,3114.8784615384616,3155.625,3192.672,3215.185,3246.43,3289.42,3318.552857142857,3357.5074999999997
3023.9719999999998,3043.4225,3062.605,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3289.42,3318.552857142857,3357.5074999999997
2993.54,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3289.23,3318.552857142857,3357.5074999999997
2950.38,2993.54,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3318.552857142857,3357.5074999999997
2933.36,2993.54,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3317.89,3357.5074999999997
2933.4466666666667,3003.1949999999997,3028.065,3051.8114285714287,3114.8784615384616,3155.625,3194.991666666667,3222.3999999999996,3316.024,3357.5074999999997
2932.705,2993.54,3025.9083333333333,3050.17625,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3315.54,3357.5074999999997
2930.734,3003.1949999999997,3028.065,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3315.7,3357.5074999999997
2928.5316666666668,2993.54,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3192.672,3219.238,3317.85,3357.5074999999997
2931.3414285714284,3003.1949999999997,3028.065,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3309.66,3357.5074999999997
2931.3414285714284,2986.0,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3309.66,3361.77
2931.3414285714284,2989.7466666666664,3026.8946153846155,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3309.66,3362.0249999999996
2931.3414285714284,2989.7466666666664,3023.8199999999997,3048.751111111111,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997,3309.66,3362.97
2924.162,2959.0133333333333,3004.714,3028.065,3051.8114285714287,3114.8784615384616,3155.625,3194.991666666667,3222.3999999999996,3309.66
2921.7975,2944.0666666666666,2991.6,3017.83625,3032.4114285714286,3051.8114285714287,3114.8784615384616,3155.625,3197.1114285714284,3226.5899999999997
2924.162,2949.29,2993.622,3012.7275,3028.969090909091,3051.8114285714287,3114.34,3155.625,3194.991666666667,3222.3999999999996
2924.162,2949.29,2989.754,3010.524,3028.969090909091,3051.8114285714287,3114.199090909091,3155.625,3192.672,3219.238
2924.162,2949.29,2984.0725,3004.8166666666666,3027.0954545454547,3050.17625,3114.0299999999997,3155.625,3192.672,3219.238
2924.162,2953.9933333333333,2980.9166666666665,3003.2057142857143,3028.065,3051.8114285714287,3113.8233333333333,3155.625,3194.991666666667,3222.3999999999996
2924.162,2955.8625,2980.9166666666665,3003.2057142857143,3027.0954545454547,3050.17625,3113.565,3155.625,3197.1114285714284,3226.5899999999997
2926.5183333333334,2955.8625,2988.4483333333333,3010.524,3028.969090909091,3051.8114285714287,3113.232857142857,3155.625,3197.1114285714284,3226.5899999999997
