Date,open,high,low,close,volume
2016-01-04 09:31:00,3536.59,3536.59,3532.22,3532.26,3172966
2016-01-04 09:32:00,3532.42,3532.42,3530.5,3531.31,1205947
2016-01-04 09:33:00,3531.9,3531.94,3530.6,3531.78,1311415
2016-01-04 09:34:00,3531.91,3535.08,3531.91,3535.08,967454
2016-01-04 09:35:00,3534.64,3537.37,3534.64,3537.04,1144620
2016-01-04 09:36:00,3537.42,3538.54,3537.34,3537.98,1177645
2016-01-04 09:37:00,3536.72,3537.93,3534.7,3535.03,1277951
2016-01-04 09:38:00,3535.11,3535.11,3530.95,3531.14,1340998
2016-01-04 09:39:00,3530.19,3530.19,3524.93,3524.93,1439018
2016-01-04 09:40:00,3525.18,3525.18,3519.78,3519.78,1524424
2016-01-04 09:41:00,3518.86,3518.86,3514.82,3514.82,1664410
2016-01-04 09:42:00,3514.31,3514.31,3511.72,3512.17,1665290
2016-01-04 09:43:00,3511.72,3512.33,3511.22,3512.04,1592838
2016-01-04 09:44:00,3511.66,3513.12,3511.66,3513.12,1388926
2016-01-04 09:45:00,3513.26,3515.08,3513.26,3515.04,1304230
2016-01-04 09:46:00,3514.6,3515.66,3512.37,3512.37,1423002
2016-01-04 09:47:00,3512.48,3513.1,3507.54,3507.54,1748076
2016-01-04 09:48:00,3506.78,3506.78,3500.23,3500.33,1903530
2016-01-04 09:49:00,3499.54,3499.54,3492.87,3492.87,1971976
2016-01-04 09:50:00,3492.88,3492.88,3489.74,3490.29,2047060
2016-01-04 09:51:00,3490.27,3490.27,3487.73,3488.26,1884326
2016-01-04 09:52:00,3487.84,3487.84,3486.51,3486.51,1782770
2016-01-04 09:53:00,3486.52,3488.64,3486.52,3488.47,1590504
2016-01-04 09:54:00,3488.86,3492.67,3488.86,3492.67,1421604
2016-01-04 09:55:00,3492.61,3496.47,3492.61,3496.47,1299252
2016-01-04 09:56:00,3495.84,3496.63,3495.35,3495.8,1309476
2016-01-04 09:57:00,3495.08,3495.68,3492.81,3492.93,1372868
2016-01-04 09:58:00,3492.54,3492.79,3490.69,3490.69,1237908
2016-01-04 09:59:00,3490.34,3491.56,3490.06,3491.56,1212548
2016-01-04 10:00:00,3490.74,3493.29,3490.74,3493.27,1096844
2016-01-04 10:01:00,3493.39,3494.01,3492.55,3492.55,1187608
2016-01-04 10:02:00,3492.2,3492.55,3490.0,3490.0,1266196
2016-01-04 10:03:00,3489.88,3489.88,3486.52,3486.52,1478016
2016-01-04 10:04:00,3485.62,3485.76,3481.14,3481.14,1587096
2016-01-04 10:05:00,3480.53,3480.53,3473.88,3473.93,1979256
2016-01-04 10:06:00,3472.61,3472.61,3464.7,3464.7,2330980
2016-01-04 10:07:00,3463.76,3463.76,3455.76,3455.76,2538876
2016-01-04 10:08:00,3454.25,3454.25,3446.93,3446.93,2649148
2016-01-04 10:09:00,3446.02,3446.02,3440.62,3440.91,2544516
2016-01-04 10:10:00,3440.53,3440.53,3434.18,3434.18,2462132
2016-01-04 10:11:00,3433.06,3433.06,3425.55,3425.55,2662004
2016-01-04 10:12:00,3424.98,3424.98,3416.76,3416.76,2824904
2016-01-04 10:13:00,3415.52,3415.52,3409.33,3409.81,2705752
2016-01-04 10:14:00,3408.95,3408.95,3403.84,3403.84,2621888
2016-01-04 10:15:00,3403.23,3403.23,3399.39,3399.41,2515360
2016-01-04 10:16:00,3399.35,3399.35,3396.9,3397.09,2395464
2016-01-04 10:17:00,3397.35,3397.35,3395.97,3396.55,2275264
2016-01-04 10:18:00,3396.32,3401.74,3396.32,3401.74,2016144
2016-01-04 10:19:00,3402.04,3414.55,3402.04,3414.55,1810056
2016-01-04 10:20:00,3415.79,3424.87,3415.79,3424.72,1618480
2016-01-04 10:21:00,3426.41,3430.66,3426.41,3430.3,1711504
2016-01-04 10:22:00,3430.2,3430.81,3427.94,3428.19,1699592
2016-01-04 10:23:00,3426.59,3426.88,3421.46,3421.46,1561024
2016-01-04 10:24:00,3421.14,3421.14,3417.97,3418.21,1177472
2016-01-04 10:25:00,3417.44,3418.42,3417.44,3418.41,1032384
2016-01-04 10:26:00,3418.42,3420.74,3417.52,3420.74,973232
2016-01-04 10:27:00,3421.26,3424.51,3421.26,3424.51,939672
2016-01-04 10:28:00,3425.13,3427.31,3425.13,3427.21,969696
2016-01-04 10:29:00,3427.05,3427.96,3426.91,3427.71,1125592
2016-01-04 10:30:00,3427.63,3427.63,3426.57,3427.01,988832
2016-01-04 10:31:00,3426.08,3426.3,3423.03,3423.71,989984
2016-01-04 10:32:00,3423.31,3423.31,3420.33,3420.33,925216
2016-01-04 10:33:00,3420.03,3420.76,3419.4,3420.0,841384
2016-01-04 10:34:00,3420.03,3421.01,3419.23,3421.01,740176
2016-01-04 10:35:00,3420.54,3422.83,3420.54,3422.81,686744
2016-01-04 10:36:00,3423.08,3426.6,3423.08,3426.6,675024
2016-01-04 10:37:00,3427.22,3430.56,3427.22,3430.56,733464
2016-01-04 10:38:00,3430.56,3433.73,3430.56,3433.43,895488
2016-01-04 10:39:00,3433.47,3435.85,3433.47,3435.85,909952
2016-01-04 10:40:00,3434.78,3436.21,3434.78,3436.01,918208
2016-01-04 10:41:00,3436.45,3436.6,3434.84,3434.84,858816
2016-01-04 10:42:00,3435.17,3435.17,3432.73,3433.01,838328
2016-01-04 10:43:00,3430.92,3432.21,3430.28,3430.62,758224
2016-01-04 10:44:00,3430.5,3430.5,3428.86,3429.56,646440
2016-01-04 10:45:00,3428.92,3429.24,3428.05,3429.04,573880
2016-01-04 10:46:00,3429.41,3429.41,3428.5,3428.71,611336
2016-01-04 10:47:00,3428.9,3429.21,3427.57,3427.8,595280
2016-01-04 10:48:00,3427.9,3428.23,3425.59,3425.83,778032
2016-01-04 10:49:00,3425.25,3425.42,3422.88,3422.88,852944
2016-01-04 10:50:00,3423.25,3423.25,3420.24,3420.34,876896
2016-01-04 10:51:00,3419.92,3420.02,3418.65,3418.65,888168
2016-01-04 10:52:00,3418.66,3418.66,3417.67,3418.12,774392
2016-01-04 10:53:00,3417.39,3417.98,3416.76,3417.1,643112
2016-01-04 10:54:00,3417.39,3417.74,3416.7,3417.67,608832
2016-01-04 10:55:00,3416.87,3418.83,3416.87,3418.67,537312
2016-01-04 10:56:00,3418.81,3420.51,3418.73,3420.51,619776
2016-01-04 10:57:00,3420.1,3423.0,3420.1,3423.0,608200
2016-01-04 10:58:00,3422.89,3425.88,3422.82,3425.88,557344
2016-01-04 10:59:00,3425.51,3427.44,3425.51,3427.44,517896
2016-01-04 11:00:00,3426.17,3428.38,3426.17,3427.95,495816
2016-01-04 11:01:00,3427.71,3428.67,3426.73,3427.45,647456
2016-01-04 11:02:00,3426.5,3426.86,3424.99,3424.99,595376
2016-01-04 11:03:00,3425.4,3425.53,3423.31,3423.74,558056
2016-01-04 11:04:00,3423.74,3423.97,3422.87,3422.96,603912
2016-01-04 11:05:00,3422.58,3422.93,3421.86,3422.08,555032
2016-01-04 11:06:00,3422.74,3422.74,3421.67,3421.8,541912
2016-01-04 11:07:00,3420.8,3422.32,3420.8,3422.03,563872
2016-01-04 11:08:00,3421.63,3422.13,3421.19,3422.13,566160
2016-01-04 11:09:00,3420.64,3420.84,3417.98,3417.98,725384
2016-01-04 11:10:00,3418.02,3418.1,3413.48,3413.48,1090048
2016-01-04 11:11:00,3412.85,3412.85,3407.08,3407.08,1541688
2016-01-04 11:12:00,3406.44,3406.44,3401.63,3401.63,1473832
2016-01-04 11:13:00,3401.65,3401.65,3399.06,3399.06,1344544
2016-01-04 11:14:00,3399.36,3399.36,3397.48,3398.5,1230720
2016-01-04 11:15:00,3397.78,3398.79,3396.57,3396.57,1043200
2016-01-04 11:16:00,3397.57,3398.48,3397.36,3398.48,948720
2016-01-04 11:17:00,3398.83,3399.94,3398.25,3399.66,869632
2016-01-04 11:18:00,3400.28,3402.86,3400.28,3402.8,789664
2016-01-04 11:19:00,3403.24,3405.55,3403.24,3405.55,652160
2016-01-04 11:20:00,3405.12,3406.94,3405.12,3406.94,613040
2016-01-04 11:21:00,3406.71,3407.99,3406.28,3407.99,572336
2016-01-04 11:22:00,3407.12,3408.05,3406.69,3406.69,542704
2016-01-04 11:23:00,3407.23,3407.78,3406.61,3407.52,533856
2016-01-04 11:24:00,3407.69,3408.5,3406.95,3407.18,539648
2016-01-04 11:25:00,3407.58,3407.61,3406.66,3407.27,472960
2016-01-04 11:26:00,3407.77,3407.77,3406.47,3407.45,470880
2016-01-04 11:27:00,3406.74,3406.74,3405.28,3405.38,530096
2016-01-04 11:28:00,3405.13,3405.29,3403.58,3403.64,591952
2016-01-04 11:29:00,3404.13,3404.13,3401.58,3401.58,775008
2016-01-04 11:30:00,3401.85,3401.85,3399.68,3399.91,774080
2016-01-04 13:01:00,3399.79,3399.79,3392.26,3392.5,2900800
2016-01-04 13:02:00,3392.14,3392.14,3388.65,3388.65,809088
2016-01-04 13:03:00,3388.52,3388.52,3386.49,3386.71,833888
2016-01-04 13:04:00,3386.45,3386.97,3385.0,3385.21,904032
2016-01-04 13:05:00,3385.67,3385.67,3384.35,3384.92,920688
2016-01-04 13:06:00,3383.84,3384.9,3383.84,3384.56,866464
2016-01-04 13:07:00,3384.3,3384.62,3383.1,3383.1,882240
