Date,open,high,low,close,volume,action,support,resistance,support_percent,resistance_percent,near_support,near_resistance
2016-01-12 09:30:00,3026.16,3047.63,2990.9,3023.15,56498576,None,3016.7,3042.29,0.002138097921569937,0.006291313451380343,0,0
2016-01-12 10:00:00,3023.93,3030.1,3004.97,3012.68,23116784,None,3008.1,3044.07,0.001522555766098277,0.010311852224160534,0,0
2016-01-12 10:30:00,3012.85,3012.85,2978.46,2994.74,28241224,None,3007.3175,3040.5775,0.0041822986764783465,0.015075261196269452,1,0
2016-01-12 11:00:00,2995.45,3028.68,2994.49,3026.18,17422488,None,3001.546,3057.045,0.0082071039391034,0.010096351214980537,0,0
2016-01-12 11:30:00,3026.09,3028.05,3026.02,3028.04,457920,None,3000.37,3057.045,0.00922219592916873,0.009487920524558935,0,0
2016-01-12 13:00:00,3028.04,3037.35,3020.64,3026.85,15815536,None,3016.0975,3057.045,0.003565037270844229,0.00987718532111903,0,0
2016-01-12 13:30:00,3026.12,3044.83,3026.12,3026.85,18512240,None,3017.006,3057.045,0.003262837395749285,0.00987718532111903,0,0
2016-01-12 14:00:00,3025.62,3038.73,3007.42,3033.63,21494304,None,3018.525,3052.9733333333334,0.005004099684448482,0.006335899865922978,0,0
2016-01-12 14:30:00,3033.05,3033.83,3010.12,3021.93,24473616,None,3016.938571428572,3023.56,0.0016544680818821877,0.0005390996044398744,0,0
2016-01-12 15:00:00,3022.37,3023.89,3022.08,3022.86,1626928,None,3016.08625,3028.46375,0.002245874102572598,0.001850360599495282,0,0
2016-01-13 09:30:00,3041.11,3047.9,3024.45,3046.59,37578900,None,3016.752222222222,3047.0,0.009890695549334527,0.00013455858221200767,0,1
2016-01-13 10:00:00,3045.97,3058.75,3040.07,3048.09,30314764,None,3017.522,3051.705,0.010130166408065966,0.001184583699931574,0,0
2016-01-13 10:30:00,3048.17,3050.43,3039.48,3046.79,15408960,None,3022.5444444444443,3053.114,0.008021571229538171,0.0020713278311913497,0,0
2016-01-13 11:00:00,3046.37,3046.68,3013.45,3021.45,19046840,None,2997.7266666666665,3027.9555555555557,0.0079137746603537,0.0021484977028872754,0,0
2016-01-13 11:30:00,3021.28,3023.15,3021.28,3022.47,434088,None,2997.7266666666665,3027.9555555555557,0.008254032500183417,0.0018116367479341644,0,0
2016-01-13 13:00:00,3022.47,3022.47,2996.23,3009.51,17221216,None,2995.248,3024.83375,0.0047615422829763165,0.005065980898950051,0,0
2016-01-13 13:30:00,3009.74,3030.14,3008.21,3015.38,14192280,None,2995.411666666667,3024.571111111111,0.0066663068570986805,0.0030388146859388065,0,0
2016-01-13 14:00:00,3015.79,3022.27,2990.91,2990.91,15938664,None,2998.85,3025.128,0.0026476816112843693,0.011311256912104328,1,0
2016-01-13 14:30:00,2989.57,2993.54,2949.89,2950.27,41550752,None,2992.66,3023.972,0.014164656192150127,0.024372580169393143,1,0
2016-01-13 15:00:00,2950.28,2950.38,2949.56,2949.6,2595648,None,2949.89,2993.54,9.830875049576804e-05,0.01467827388309495,1,0
2016-01-14 09:30:00,2874.05,2916.34,2868.31,2916.34,47397352,None,2949.725,2950.38,0.01131800422073237,0.011537496864810648,1,0
2016-01-14 10:00:00,2916.13,2933.62,2906.29,2926.8,22873872,None,2868.31,2933.36,0.020391798654957105,0.00223634330596989,0,0
2016-01-14 10:30:00,2927.11,2930.48,2890.38,2901.04,19426064,None,2887.3,2933.4466666666667,0.004758771170297438,0.011047300445210073,0,0
2016-01-14 11:00:00,2901.62,2922.85,2901.0,2915.73,13668848,None,2888.326666666667,2932.705,0.009487615666741167,0.00578817167086354,0,0
2016-01-14 11:30:00,2915.41,2917.52,2915.41,2917.52,430184,None,2891.495,2930.734,0.00900053432566894,0.004508768110650707,0,0
2016-01-14 13:00:00,2917.54,2948.2,2917.14,2948.2,17579832,None,2896.278,2993.54,0.01792714649629623,0.015145947607180799,0,0
2016-01-14 13:30:00,2949.82,2978.46,2949.27,2969.92,27182552,None,2949.725,3003.195,0.006846400935680563,0.011079866608728395,0,0
2016-01-14 14:00:00,2969.31,2997.24,2964.71,2981.55,25828368,None,2949.5733333333333,2986.0,0.010841116003218687,0.0014902880107166006,0,0
2016-01-14 14:30:00,2981.79,3012.29,2981.79,3006.7,36369312,None,2997.967777777778,3026.8946153846155,0.002912713834667846,0.006671727281806761,0,0
2016-01-14 15:00:00,3006.32,3007.65,3005.97,3007.65,2149264,None,2991.1071428571427,3023.82,0.005530680230683815,0.005347540528206074,0,0
2016-01-15 09:30:00,2988.05,2997.16,2977.02,2997.16,35244648,None,2988.7966666666666,3004.714,0.00279822760330517,0.002514049590077505,0,0
2016-01-15 10:00:00,2997.49,3001.71,2974.61,2981.67,24034964,None,2953.3575,2991.6,0.009586546836947374,0.0033192940232651402,0,0
2016-01-15 10:30:00,2981.6,2982.37,2961.57,2973.77,19664860,None,2949.5733333333333,2993.622,0.008203446374164924,0.006631431757249229,0,0
2016-01-15 11:00:00,2974.36,2981.92,2962.82,2963.13,13667248,None,2955.0,2989.754,0.0027512690355331326,0.008905080484882588,0,0
2016-01-15 11:30:00,2963.15,2963.4,2960.87,2961.47,771648,None,2956.3033333333333,2984.0725,0.0017476781250458373,0.007574380314151363,0,0
2016-01-15 13:00:00,2961.47,2961.47,2903.95,2905.0,28163152,None,2879.3450000000003,2924.162,0.008910012520208399,0.006552988514316183,0,0
2016-01-15 13:30:00,2905.48,2938.3,2905.48,2938.3,18493528,None,2905.695,2955.8625,0.011221067593123246,0.0059415821947063074,0,0
2016-01-15 14:00:00,2940.12,2942.54,2886.15,2900.84,24795360,None,2868.31,2926.518333333333,0.011341173025230855,0.00877436270972709,0,0
2016-01-15 14:30:00,2899.9,2917.0,2884.09,2900.82,31844048,None,2881.613333333333,2918.903333333333,0.006665247708459887,0.006195249128953528,0,0
2016-01-15 15:00:00,2900.36,2902.22,2899.85,2900.97,2042240,None,2882.2325,2920.838,0.0065010369565952075,0.00680215746302959,0,0
2016-01-18 09:30:00,2847.54,2910.59,2845.2,2893.73,34250480,None,2882.2325,2915.186,0.003989095258623232,0.007360079253948215,0,0
2016-01-18 10:00:00,2894.42,2911.91,2887.35,2890.17,19646236,None,2856.755,2914.42,0.011696837845737607,0.008320695026797775,0,0
2016-01-18 10:30:00,2890.35,2892.12,2870.21,2887.64,16501996,None,2856.755,2914.0614285714287,0.010811217622792135,0.009066874264342939,0,0
2016-01-18 11:00:00,2887.47,2900.64,2876.21,2899.75,11232536,None,2886.9925000000003,2920.03875,0.004418958483612068,0.006948109849569728,0,0
2016-01-18 11:30:00,2899.76,2903.54,2899.76,2903.33,820536,None,2884.836,2910.132222222222,0.006410763038176226,0.002337427203574882,0,0
2016-01-18 13:00:00,2903.56,2934.59,2903.56,2930.68,22670216,None,2906.11,2940.5866666666666,0.008454600823781577,0.00336894225188622,0,0
2016-01-18 13:30:00,2931.78,2945.42,2922.9,2924.04,18693792,None,2905.826666666667,2939.73,0.006267866401758138,0.005337224847179911,0,0
2016-01-18 14:00:00,2923.52,2941.23,2915.83,2921.01,17699392,None,2907.534,2940.44125,0.004634855516736813,0.006608276904018995,0,0
2016-01-18 14:30:00,2921.37,2921.85,2906.38,2913.38,21709728,None,2908.288181818182,2916.035,0.001750795610163669,0.0009104828988677482,0,0
2016-01-18 15:00:00,2913.75,2915.07,2913.55,2913.84,1474784,None,2908.1291666666666,2916.865714285714,0.0019637481714334104,0.0010373169635116142,0,0
2016-01-19 09:30:00,2914.41,2931.95,2906.6,2929.0,28343900,None,2908.5461538461536,2940.528888888889,0.00703232648613783,0.0039206854700364335,0,0
