Date,open,high,low,close,volume
2016-01-18 08:00:00,2847.54,2910.59,2845.2,2893.73,34250480
2016-01-18 10:00:00,2894.42,2911.91,2870.21,2903.33,48201304
2016-01-18 12:00:00,2903.56,2945.42,2903.56,2924.04,41364008
2016-01-18 14:00:00,2923.52,2941.23,2906.38,2913.84,40883904
2016-01-19 08:00:00,2914.41,2931.95,2906.6,2929.0,28343900
2016-01-19 10:00:00,2928.44,2961.58,2907.95,2961.58,53839316
2016-01-19 12:00:00,2962.13,3006.85,2962.13,2996.25,68379136
2016-01-19 14:00:00,2995.54,3011.84,2993.07,3007.74,54717344
2016-01-20 08:00:00,2993.01,3010.54,2985.65,3006.07,48054852
2016-01-20 10:00:00,3005.91,3016.07,2963.29,2966.66,84205196
2016-01-20 12:00:00,2965.94,2991.75,2952.06,2984.33,42035280
2016-01-20 14:00:00,2983.1,2992.68,2961.4,2976.69,42210144
2016-01-21 08:00:00,2934.39,2956.95,2927.94,2955.21,37640672
2016-01-21 10:00:00,2955.34,2998.59,2942.16,2991.78,55401616
2016-01-21 12:00:00,2991.84,2992.12,2930.44,2930.44,38753096
2016-01-21 14:00:00,2930.11,2950.23,2880.08,2880.48,59880280
2016-01-22 08:00:00,2911.11,2920.99,2880.49,2890.15,37409608
2016-01-22 10:00:00,2889.91,2909.18,2851.74,2872.42,50863400
2016-01-22 12:00:00,2872.54,2919.7,2872.54,2916.4,29953608
2016-01-22 14:00:00,2915.93,2931.31,2901.67,2916.56,41584120
2016-01-25 08:00:00,2934.08,2942.98,2922.5,2942.47,37108952
2016-01-25 10:00:00,2942.32,2955.78,2929.84,2946.58,51609720
2016-01-25 12:00:00,2946.74,2948.82,2928.26,2930.37,24982600
2016-01-25 14:00:00,2931.27,2939.24,2912.08,2938.51,39337784
2016-01-26 08:00:00,2907.72,2908.89,2886.39,2896.24,34188820
2016-01-26 10:00:00,2895.86,2911.76,2877.11,2877.11,44834508
2016-01-26 12:00:00,2876.77,2876.77,2832.41,2844.44,44768672
2016-01-26 14:00:00,2844.78,2853.09,2743.84,2749.79,87044048
2016-01-27 08:00:00,2756.08,2768.5,2713.48,2713.87,44779824
2016-01-27 10:00:00,2713.62,2730.71,2672.44,2672.45,67944120
2016-01-27 12:00:00,2672.38,2696.39,2638.3,2688.15,47771496
2016-01-27 14:00:00,2688.26,2754.77,2663.75,2735.56,55226608
2016-01-28 08:00:00,2711.16,2734.78,2693.64,2734.78,32079908
2016-01-28 10:00:00,2734.69,2740.33,2709.5,2722.55,45645308
2016-01-28 12:00:00,2722.55,2722.78,2679.71,2689.56,31649760
2016-01-28 14:00:00,2689.06,2722.96,2647.55,2655.66,61745312
2016-01-29 08:00:00,2652.85,2678.05,2649.79,2673.46,34326648
2016-01-29 10:00:00,2672.8,2725.77,2672.8,2708.83,65183056
2016-01-29 12:00:00,2708.83,2741.14,2708.83,2733.39,36527624
2016-01-29 14:00:00,2731.6,2755.24,2726.11,2737.6,50635776
2016-02-01 08:00:00,2730.98,2734.9,2717.64,2720.98,34149752
2016-02-01 10:00:00,2720.55,2726.81,2688.31,2688.87,56067896
2016-02-01 12:00:00,2688.87,2710.23,2684.86,2688.88,21973040
2016-02-01 14:00:00,2689.49,2690.39,2656.02,2688.85,44193056
2016-02-02 08:00:00,2687.98,2724.49,2687.98,2723.68,26351348
2016-02-02 10:00:00,2723.54,2754.62,2719.22,2752.22,61522460
2016-02-02 12:00:00,2752.78,2755.16,2738.99,2747.81,28928672
2016-02-02 14:00:00,2746.74,2750.45,2731.85,2749.57,41275728
2016-02-03 08:00:00,2719.57,2723.83,2699.01,2705.48,38267600
2016-02-03 10:00:00,2704.47,2723.67,2702.91,2717.5,43646240
2016-02-03 12:00:00,2718.02,2719.01,2696.97,2708.12,24039416
2016-02-03 14:00:00,2707.92,2746.07,2706.72,2739.25,42443960
2016-02-04 08:00:00,2751.43,2784.21,2751.43,2784.21,37145768
2016-02-04 10:00:00,2784.04,2793.3,2768.09,2768.15,64484896
2016-02-04 12:00:00,2768.15,2784.1,2764.25,2771.21,26979880
2016-02-04 14:00:00,2771.15,2788.44,2769.58,2781.02,41771472
2016-02-05 08:00:00,2783.08,2788.59,2774.16,2780.18,30182952
2016-02-05 10:00:00,2779.81,2787.63,2767.61,2777.88,48427856
2016-02-05 12:00:00,2777.88,2789.94,2771.08,2784.69,19862648
2016-02-05 14:00:00,2784.66,2785.29,2762.16,2763.49,42712832
2016-02-15 08:00:00,2684.96,2708.24,2682.28,2706.58,37302152
2016-02-15 10:00:00,2707.74,2730.69,2696.93,2720.03,36881496
2016-02-15 12:00:00,2720.03,2751.55,2720.03,2738.28,22336024
2016-02-15 14:00:00,2737.69,2760.36,2735.32,2746.2,32744264
2016-02-16 08:00:00,2758.58,2792.58,2758.58,2789.73,35640292
2016-02-16 10:00:00,2789.41,2825.35,2789.02,2823.86,69946404
2016-02-16 12:00:00,2824.96,2834.27,2817.13,2825.5,39936968
2016-02-16 14:00:00,2825.43,2840.52,2823.17,2836.57,50437952
2016-02-17 08:00:00,2829.76,2848.85,2824.71,2841.67,45514276
2016-02-17 10:00:00,2842.15,2858.63,2829.51,2829.68,83723860
2016-02-17 12:00:00,2828.19,2850.59,2824.6,2849.55,31775096
2016-02-17 14:00:00,2849.92,2868.02,2842.35,2867.34,55896688
2016-02-18 08:00:00,2881.78,2893.21,2871.71,2887.7,53456536
2016-02-18 10:00:00,2886.78,2888.17,2861.33,2879.95,74005176
2016-02-18 12:00:00,2879.95,2887.81,2869.31,2877.67,37052544
2016-02-18 14:00:00,2877.9,2887.1,2857.7,2862.89,54689616
2016-02-19 08:00:00,2854.9,2866.51,2849.61,2857.36,34098588
2016-02-19 10:00:00,2858.1,2869.52,2840.74,2849.4,54107884
2016-02-19 12:00:00,2849.19,2872.68,2847.88,2868.84,28268720
2016-02-19 14:00:00,2868.85,2868.85,2842.81,2860.02,46916216
2016-02-22 08:00:00,2888.6,2895.71,2880.43,2886.51,44626336
2016-02-22 10:00:00,2886.78,2925.46,2882.06,2918.5,91264016
2016-02-22 12:00:00,2920.4,2933.82,2915.39,2921.96,45250400
2016-02-22 14:00:00,2921.35,2928.08,2910.96,2927.18,51035296
2016-02-23 08:00:00,2925.71,2928.05,2910.49,2911.59,42172832
2016-02-23 10:00:00,2911.79,2919.6,2888.28,2890.29,72143704
2016-02-23 12:00:00,2890.29,2903.81,2882.36,2883.46,33921912
2016-02-23 14:00:00,2884.32,2904.23,2872.28,2903.33,51502208
2016-02-24 08:00:00,2889.88,2924.23,2886.93,2923.11,40642924
2016-02-24 10:00:00,2922.69,2923.09,2889.35,2897.25,67305300
2016-02-24 12:00:00,2896.89,2896.89,2872.72,2884.58,39803856
2016-02-24 14:00:00,2884.48,2929.57,2882.46,2928.9,65658304
2016-02-25 08:00:00,2922.24,2922.24,2891.13,2898.42,44932756
2016-02-25 10:00:00,2898.26,2904.94,2822.55,2823.06,91281436
2016-02-25 12:00:00,2822.57,2836.92,2796.74,2824.75,53090560
2016-02-25 14:00:00,2824.28,2826.19,2730.11,2741.25,80979664
2016-02-26 08:00:00,2760.06,2772.03,2737.48,2761.48,47538556
2016-02-26 10:00:00,2760.42,2774.27,2740.27,2753.09,53190940
2016-02-26 12:00:00,2753.43,2756.89,2715.97,2750.49,39253320
2016-02-26 14:00:00,2750.03,2784.72,2748.83,2767.21,51127648
2016-02-29 08:00:00,2754.81,2755.49,2647.23,2647.23,62682960
2016-02-29 10:00:00,2647.81,2696.87,2644.36,2673.36,61591216
2016-02-29 12:00:00,2674.21,2674.21,2639.04,2664.88,33530992
2016-02-29 14:00:00,2664.16,2687.98,2638.96,2687.98,49605536
2016-03-01 08:00:00,2688.38,2696.37,2668.8,2695.87,36517028
2016-03-01 10:00:00,2695.64,2706.54,2682.75,2693.46,56562900
2016-03-01 12:00:00,2693.43,2716.03,2668.76,2716.03,34511888
2016-03-01 14:00:00,2715.8,2747.42,2711.79,2733.17,59615624
2016-03-02 08:00:00,2733.77,2760.29,2732.83,2759.71,40472440
2016-03-02 10:00:00,2758.93,2794.88,2751.86,2794.59,85443816
2016-03-02 12:00:00,2794.59,2842.41,2794.59,2840.61,71407184
2016-03-02 14:00:00,2840.0,2852.7,2824.04,2849.68,73638352
2016-03-03 08:00:00,2847.33,2871.52,2840.87,2871.52,68534688
2016-03-03 10:00:00,2871.22,2878.07,2843.92,2856.14,108773568
2016-03-03 12:00:00,2856.01,2874.25,2853.03,2863.55,42168528
2016-03-03 14:00:00,2863.55,2865.01,2843.04,2859.76,68001424
2016-03-04 08:00:00,2848.54,2863.73,2837.71,2845.46,54889200
2016-03-04 10:00:00,2845.46,2869.03,2835.56,2845.87,115326928
2016-03-04 12:00:00,2849.13,2878.55,2809.53,2877.18,94770720
2016-03-04 14:00:00,2878.31,2880.37,2855.88,2874.15,82180816
2016-03-07 08:00:00,2886.64,2911.84,2886.64,2903.19,61252172
2016-03-07 10:00:00,2903.54,2905.63,2879.24,2896.55,69910676
2016-03-07 12:00:00,2896.55,2898.68,2876.28,2881.48,30891472
2016-03-07 14:00:00,2881.45,2898.65,2871.52,2897.34,55412512
2016-03-08 08:00:00,2895.67,2895.67,2814.12,2826.77,63853252
2016-03-08 10:00:00,2826.95,2850.33,2802.56,2850.33,72708556
2016-03-08 12:00:00,2849.89,2873.08,2838.38,2870.91,36147024
2016-03-08 14:00:00,2871.31,2902.45,2858.3,2901.39,60773824
2016-03-09 08:00:00,2839.41,2849.07,2817.86,2848.64,41778432
2016-03-09 10:00:00,2848.64,2855.65,2811.8,2817.21,61757712
2016-03-09 12:00:00,2817.21,2843.09,2817.21,2830.45,21199896
2016-03-09 14:00:00,2830.4,2863.01,2815.68,2862.56,58636952
2016-03-10 08:00:00,2847.57,2862.73,2842.46,2842.93,25459648
2016-03-10 10:00:00,2842.63,2847.57,2826.39,2830.58,40853644
2016-03-10 12:00:00,2830.62,2857.47,2830.62,2846.94,23886996
2016-03-10 14:00:00,2846.91,2847.43,2803.48,2804.73,48779168
2016-03-11 08:00:00,2781.6,2798.64,2773.64,2796.51,28735992
2016-03-11 10:00:00,2797.55,2801.29,2772.55,2797.84,38139784
2016-03-11 12:00:00,2797.96,2815.51,2796.87,2802.95,23328896
2016-03-11 14:00:00,2803.19,2810.31,2781.39,2810.31,37042880
2016-03-14 08:00:00,2830.08,2858.56,2823.39,2855.1,35915568
2016-03-14 10:00:00,2855.01,2889.5,2850.9,2882.76,74473416
2016-03-14 12:00:00,2882.39,2889.64,2876.05,2877.07,35693032
2016-03-14 14:00:00,2877.33,2879.81,2855.33,2859.5,48755136
2016-03-15 08:00:00,2853.98,2857.44,2840.34,2840.96,31690288
2016-03-15 10:00:00,2841.03,2854.97,2826.6,2827.29,50926808
2016-03-15 12:00:00,2826.86,2835.94,2819.96,2831.42,23802312
2016-03-15 14:00:00,2831.02,2865.79,2827.11,2864.37,56967264
2016-03-16 08:00:00,2858.71,2875.47,2854.21,2871.31,28647028
2016-03-16 10:00:00,2870.91,2875.58,2862.16,2868.39,80619276
2016-03-16 12:00:00,2868.39,2880.69,2864.45,2871.43,34649840
2016-03-16 14:00:00,2871.22,2873.69,2867.39,2870.43,42576384
2016-03-17 08:00:00,2875.41,2891.91,2870.9,2880.85,29250844
2016-03-17 10:00:00,2880.85,2887.67,2857.31,2886.4,45330068
2016-03-17 12:00:00,2886.4,2914.9,2885.45,2914.9,62096784
2016-03-17 14:00:00,2914.78,2920.94,2894.23,2904.83,63612512
2016-03-18 08:00:00,2915.52,2925.66,2909.03,2924.72,45628128
2016-03-18 10:00:00,2925.36,2962.06,2924.09,2959.45,106880928
2016-03-18 12:00:00,2959.1,2971.44,2950.13,2962.39,78393264
2016-03-18 14:00:00,2963.21,2963.21,2938.68,2955.15,82430416
2016-03-21 08:00:00,2978.46,2998.45,2973.76,2998.45,78235192
2016-03-21 10:00:00,2998.84,3028.26,2993.85,3008.04,136093176
2016-03-21 12:00:00,3007.43,3015.47,2994.19,2994.19,56748720
2016-03-21 14:00:00,2994.25,3020.43,2990.69,3018.8,81323360
2016-03-22 08:00:00,3001.63,3012.39,2988.43,3005.73,65708616
2016-03-22 10:00:00,3005.82,3018.67,2995.14,2995.14,89647736
2016-03-22 12:00:00,2995.11,3018.72,2992.96,3017.98,48979584
2016-03-22 14:00:00,3018.71,3018.81,2993.7,2999.36,66041376
2016-03-23 08:00:00,2991.17,3012.37,2990.19,2994.99,42248368
2016-03-23 10:00:00,2994.52,3005.4,2986.57,2990.15,66050928
2016-03-23 12:00:00,2988.82,2994.59,2980.93,2987.79,40515536
2016-03-23 14:00:00,2987.25,3012.37,2983.02,3009.96,68162624
2016-03-24 08:00:00,2986.8,2986.8,2961.81,2980.22,50016136
2016-03-24 10:00:00,2980.22,2995.82,2970.87,2982.33,82736568
2016-03-24 12:00:00,2982.48,2998.15,2981.66,2991.57,35802240
2016-03-24 14:00:00,2991.81,2995.38,2960.69,2960.97,68451456
2016-03-25 08:00:00,2956.2,2975.88,2956.2,2974.41,37153312
2016-03-25 10:00:00,2974.67,2981.36,2952.6,2963.29,57409872
2016-03-25 12:00:00,2963.96,2977.56,2958.64,2961.36,30246776
2016-03-25 14:00:00,2962.38,2980.04,2952.2,2979.43,50264376
2016-03-28 08:00:00,2988.01,3008.05,2988.01,2999.7,45610792
2016-03-28 10:00:00,2999.39,3004.27,2991.16,2993.72,63066304
2016-03-28 12:00:00,2993.44,2994.71,2979.52,2986.36,32786232
2016-03-28 14:00:00,2985.8,2986.77,2948.53,2957.82,60557920
2016-03-29 08:00:00,2956.71,2962.1,2930.87,2942.58,39007724
2016-03-29 10:00:00,2941.84,2958.67,2924.1,2924.1,55779396
2016-03-29 12:00:00,2924.1,2937.6,2908.18,2937.6,38606344
2016-03-29 14:00:00,2938.02,2940.17,2905.28,2919.83,49571880
2016-03-30 08:00:00,2941.22,2966.97,2941.22,2965.92,40097160
2016-03-30 10:00:00,2965.69,2975.58,2955.91,2961.83,59409120
2016-03-30 12:00:00,2962.6,2979.96,2962.6,2973.6,35015240
2016-03-30 14:00:00,2973.85,3000.64,2972.77,3000.64,75849936
2016-03-31 08:00:00,3009.37,3013.21,3000.79,3012.85,48507852
2016-03-31 10:00:00,3012.91,3013.69,2993.03,3011.53,74134284
2016-03-31 12:00:00,3011.69,3023.25,3002.49,3006.29,47197112
2016-03-31 14:00:00,3006.65,3012.09,2995.44,3003.92,48632592
2016-04-01 08:00:00,2997.09,3007.2,2989.4,2995.07,43833528
2016-04-01 10:00:00,2995.99,2998.7,2960.81,2961.22,70497752
2016-04-01 12:00:00,2961.88,2988.55,2956.25,2984.88,34362720
2016-04-01 14:00:00,2984.88,3009.65,2982.25,3009.53,55355136
2016-04-05 08:00:00,3000.94,3013.31,2993.27,3000.12,39642492
2016-04-05 10:00:00,3000.12,3038.57,2999.27,3038.57,74748220
2016-04-05 12:00:00,3038.57,3055.86,3038.57,3047.9,63501080
2016-04-05 14:00:00,3048.33,3057.33,3043.63,3053.07,76039072
2016-04-06 08:00:00,3039.74,3052.62,3035.49,3051.67,51712684
2016-04-06 10:00:00,3051.57,3059.79,3042.75,3055.68,78653340
2016-04-06 12:00:00,3055.68,3057.74,3029.46,3039.09,46858536
2016-04-06 14:00:00,3038.73,3052.57,3035.77,3050.59,52729456
2016-04-07 08:00:00,3058.34,3062.36,3041.7,3042.54,43336048
2016-04-07 10:00:00,3042.54,3045.16,3011.85,3027.47,78688256
2016-04-07 12:00:00,3027.51,3040.63,3015.88,3040.63,38670384
2016-04-07 14:00:00,3040.63,3041.65,3007.23,3008.42,58000192
2016-04-08 08:00:00,2988.2,2992.08,2977.79,2983.74,40121644
2016-04-08 10:00:00,2983.74,2995.81,2971.25,2981.42,62250532
2016-04-08 12:00:00,2981.4,2994.1,2978.72,2984.22,28993840
2016-04-08 14:00:00,2983.84,2984.96,2960.61,2984.96,54579696
2016-04-11 08:00:00,3006.91,3039.55,3006.91,3036.79,57261156
2016-04-11 10:00:00,3037.16,3048.82,3030.28,3039.41,75293252
2016-04-11 12:00:00,3040.32,3047.35,3036.91,3041.84,37289112
2016-04-11 14:00:00,3042.04,3043.75,3028.84,3033.96,48207568
2016-04-12 08:00:00,3031.3,3036.56,3015.15,3019.13,38469800
2016-04-12 10:00:00,3019.85,3026.6,3007.88,3014.2,69262664
2016-04-12 12:00:00,3013.58,3024.83,3011.89,3018.58,25676184
2016-04-12 14:00:00,3017.74,3023.65,3001.32,3023.65,47259408
2016-04-13 08:00:00,3041.36,3070.19,3041.36,3067.87,59380160
2016-04-13 10:00:00,3067.27,3094.0,3066.9,3086.51,119939632
2016-04-13 12:00:00,3086.02,3097.16,3086.02,3093.19,58211232
2016-04-13 14:00:00,3092.99,3093.43,3064.34,3066.64,69919312
2016-04-14 08:00:00,3080.09,3086.67,3067.26,3073.94,50915268
2016-04-14 10:00:00,3073.99,3078.45,3063.81,3068.58,65151028
2016-04-14 12:00:00,3068.3,3071.97,3057.2,3068.42,33530600
2016-04-14 14:00:00,3068.05,3083.39,3066.41,3082.36,56105664
2016-04-15 08:00:00,3085.03,3089.95,3077.41,3077.41,37954908
2016-04-15 10:00:00,3077.06,3081.37,3068.6,3074.26,63260940
2016-04-15 12:00:00,3074.26,3088.05,3068.64,3085.04,34576248
2016-04-15 14:00:00,3084.67,3084.85,3066.87,3078.12,51710768
2016-04-18 08:00:00,3058.46,3058.46,3035.05,3040.72,45271352
2016-04-18 10:00:00,3040.81,3041.78,3029.73,3037.8,61250168
2016-04-18 12:00:00,3037.58,3037.98,3023.04,3028.86,32668272
2016-04-18 14:00:00,3029.12,3044.24,3029.12,3033.66,42255296
2016-04-19 08:00:00,3047.13,3054.37,3042.34,3046.27,32856000
2016-04-19 10:00:00,3045.51,3046.23,3026.38,3035.09,54358448
2016-04-19 12:00:00,3035.84,3040.67,3028.94,3031.12,24910640
2016-04-19 14:00:00,3031.19,3044.99,3025.02,3042.82,42544352
2016-04-20 08:00:00,3050.38,3055.45,3037.85,3039.46,32258256
2016-04-20 10:00:00,3040.02,3047.89,2965.31,2965.31,95343128
2016-04-20 12:00:00,2963.35,2963.35,2905.05,2919.39,81971320
2016-04-20 14:00:00,2919.39,2972.58,2910.23,2972.58,70296288
2016-04-21 08:00:00,2954.37,2968.63,2943.65,2961.5,34573816
2016-04-21 10:00:00,2961.23,2987.02,2958.04,2985.12,63503400
2016-04-21 12:00:00,2985.12,2989.43,2961.25,2989.43,35640192
2016-04-21 14:00:00,2989.33,2990.67,2949.11,2952.89,53704768
2016-04-22 08:00:00,2933.03,2953.84,2927.77,2947.05,30702448
2016-04-22 10:00:00,2946.59,2956.83,2927.12,2935.35,47957984
2016-04-22 12:00:00,2935.28,2948.32,2935.28,2943.88,20588624
2016-04-22 14:00:00,2944.31,2959.24,2941.3,2959.24,36263872
2016-04-25 08:00:00,2949.97,2949.97,2923.68,2933.12,28196808
2016-04-25 10:00:00,2933.49,2940.14,2917.17,2935.03,45845872
2016-04-25 12:00:00,2935.03,2952.89,2931.77,2952.89,21016688
2016-04-25 14:00:00,2953.1,2953.89,2941.41,2946.67,29522264
2016-04-26 08:00:00,2944.72,2961.38,2944.72,2961.24,22913740
2016-04-26 10:00:00,2961.19,2961.75,2936.79,2938.52,38237192
2016-04-26 12:00:00,2938.52,2946.85,2933.97,2934.75,18485004
2016-04-26 14:00:00,2935.1,2964.71,2935.1,2964.7,36116272
2016-04-27 08:00:00,2967.19,2968.86,2957.77,2961.61,23832698
2016-04-27 10:00:00,2961.54,2975.96,2961.45,2965.61,45633262
2016-04-27 12:00:00,2965.61,2969.68,2961.76,2964.84,21302728
2016-04-27 14:00:00,2964.93,2965.1,2949.49,2953.67,38719424
2016-04-28 08:00:00,2955.74,2959.21,2941.58,2955.78,24617160
2016-04-28 10:00:00,2955.78,2958.05,2928.9,2933.64,46444856
2016-04-28 12:00:00,2933.48,2933.48,2916.37,2918.37,30411584
2016-04-28 14:00:00,2918.81,2947.69,2918.09,2945.59,35716432
2016-04-29 08:00:00,2935.38,2940.67,2930.36,2937.96,21285392
2016-04-29 10:00:00,2938.58,2950.34,2933.1,2936.53,37855968
2016-04-29 12:00:00,2936.53,2950.42,2934.78,2945.11,18818056
2016-04-29 14:00:00,2945.46,2948.01,2937.0,2938.32,29957768
2016-05-03 08:00:00,2940.39,2945.39,2930.56,2945.39,23414680
2016-05-03 10:00:00,2945.39,2988.84,2945.0,2985.41,65450456
2016-05-03 12:00:00,2985.41,2991.54,2980.7,2981.73,33165400
2016-05-03 14:00:00,2981.36,2992.64,2977.51,2992.64,44417928
2016-05-04 08:00:00,2983.03,2996.77,2978.99,2996.15,34484984
2016-05-04 10:00:00,2996.01,2996.61,2979.09,2986.19,55185296
2016-05-04 12:00:00,2986.27,3000.24,2985.4,2999.87,30846488
2016-05-04 14:00:00,2999.87,3004.27,2985.14,2991.27,43314064
2016-05-05 08:00:00,2987.02,2997.45,2981.76,2996.14,30578926
2016-05-05 10:00:00,2996.14,2996.14,2977.2,2983.06,47475194
2016-05-05 12:00:00,2983.46,2993.74,2982.47,2991.19,23618184
2016-05-05 14:00:00,2990.21,2999.11,2984.59,2997.84,41382272
2016-05-06 08:00:00,2998.4,3003.54,2992.89,2993.72,28783960
2016-05-06 10:00:00,2993.73,2997.1,2940.44,2942.46,85153760
2016-05-06 12:00:00,2942.46,2951.0,2930.5,2936.12,37732216
2016-05-06 14:00:00,2935.73,2950.49,2913.25,2913.25,52901440
2016-05-09 08:00:00,2896.16,2896.16,2857.08,2865.34,426661
2016-05-09 10:00:00,2864.95,2871.19,2848.16,2848.16,536324
2016-05-09 12:00:00,2847.54,2848.1,2830.86,2842.1,351502
2016-05-09 14:00:00,2842.01,2851.09,2821.83,2832.11,489178
2016-05-10 08:00:00,2822.33,2838.89,2822.33,2834.81,23788550
2016-05-10 10:00:00,2834.81,2837.58,2820.16,2837.58,38716630
2016-05-10 12:00:00,2837.39,2839.42,2827.3,2827.92,19377572
2016-05-10 14:00:00,2827.23,2845.05,2821.78,2832.59,38946560
2016-05-11 08:00:00,2843.54,2848.35,2834.78,2840.13,21039780
2016-05-11 10:00:00,2839.98,2850.44,2818.91,2850.05,47700452
2016-05-11 12:00:00,2850.05,2854.55,2839.32,2845.58,25459432
2016-05-11 14:00:00,2845.71,2857.17,2835.86,2837.04,40267360
2016-05-12 08:00:00,2812.11,2812.11,2781.7,2788.26,36847112
2016-05-12 10:00:00,2787.98,2828.92,2787.98,2828.92,44623272
2016-05-12 12:00:00,2829.48,2839.18,2821.78,2827.87,22218432
2016-05-12 14:00:00,2827.89,2838.01,2819.91,2835.86,31236784
2016-05-13 08:00:00,2828.46,2850.09,2823.27,2849.76,24339892
2016-05-13 10:00:00,2849.16,2849.27,2830.24,2837.01,37098332
2016-05-13 12:00:00,2837.01,2838.42,2823.89,2828.42,19332008
2016-05-13 14:00:00,2828.68,2834.0,2814.11,2827.11,32022240
2016-05-16 08:00:00,2816.78,2828.16,2804.99,2809.79,21923500
2016-05-16 10:00:00,2809.25,2838.09,2806.71,2833.48,35627460
2016-05-16 12:00:00,2833.48,2841.78,2825.72,2840.01,20927088
2016-05-16 14:00:00,2840.5,2850.86,2830.15,2850.86,34520584
2016-05-17 08:00:00,2850.93,2853.85,2845.61,2850.16,24805820
2016-05-17 10:00:00,2850.1,2850.23,2832.61,2840.44,42028784
2016-05-17 12:00:00,2840.19,2852.12,2835.85,2848.22,20234732
2016-05-17 14:00:00,2848.3,2860.27,2842.31,2843.68,35124936
2016-05-18 08:00:00,2828.18,2828.26,2814.48,2823.2,24574420
2016-05-18 10:00:00,2823.1,2824.26,2789.63,2794.29,48750396
2016-05-18 12:00:00,2794.64,2808.05,2790.18,2799.3,22039680
2016-05-18 14:00:00,2799.11,2808.98,2781.47,2807.51,43752032
2016-05-19 08:00:00,2802.31,2816.2,2801.78,2812.0,21660454
2016-05-19 10:00:00,2811.34,2829.32,2811.06,2819.42,39613194
2016-05-19 12:00:00,2819.42,2824.85,2810.66,2810.71,20687936
2016-05-19 14:00:00,2810.83,2814.01,2802.14,2806.91,28481272
2016-05-20 08:00:00,2792.89,2807.23,2785.59,2805.54,22173376
2016-05-20 10:00:00,2806.32,2817.22,2803.85,2809.72,32763248
2016-05-20 12:00:00,2809.88,2813.69,2796.83,2806.14,19088768
2016-05-20 14:00:00,2806.48,2825.48,2806.05,2825.48,32950696
2016-05-23 08:00:00,2826.31,2844.19,2826.26,2843.0,27619516
2016-05-23 10:00:00,2843.29,2848.07,2836.18,2840.27,41145252
2016-05-23 12:00:00,2840.55,2844.03,2833.94,2833.94,18934032
2016-05-23 14:00:00,2833.54,2844.46,2830.31,2843.65,32771656
2016-05-24 08:00:00,2839.68,2839.7,2824.29,2828.84,24067148
