Date,open,high,low,close,volume,action,support,resistance,support_percent,resistance_percent,near_support,near_resistance
2016-01-22 11:30:00,6575.61,6575.74,6573.81,6573.87,121808,None,6514.915,6626.9575,0.00904923548503711,0.008010840570503164,0,0
2016-01-22 13:00:00,6573.87,6659.86,6573.87,6659.29,5611532,None,6633.828571428571,6689.02,0.0038381197670813716,0.004444597265369277,0,0
2016-01-22 13:30:00,6658.89,6705.05,6629.44,6695.58,7077244,None,6633.828571428571,6737.89,0.009308565620369968,0.006279413881793872,0,0
2016-01-22 14:00:00,6695.8,6743.37,6669.05,6675.11,8786856,None,6633.28,6688.433333333333,0.0063060808529114,0.0019919961326270164,0,0
2016-01-22 14:30:00,6675.0,6708.71,6667.15,6699.2,8707532,None,6683.6866666666665,6738.803333333333,0.0023210742973189813,0.005876908907169964,0,0
2016-01-22 15:00:00,6700.22,6700.96,6700.22,6700.96,1000640,None,6674.326666666667,6738.803333333333,0.003990415013149784,0.00561573494008083,0,0
2016-01-25 09:30:00,6761.9,6783.12,6730.58,6780.56,15512387,None,6761.884545454545,6821.4625,0.00276187125348204,0.005996148186697359,0,0
2016-01-25 10:00:00,6780.33,6798.23,6760.57,6772.51,8796429,None,6763.504444444445,6777.78,0.0013314925168641523,0.0007775407286750857,0,0
2016-01-25 10:30:00,6772.14,6813.36,6771.52,6802.63,6215312,None,6761.366666666667,6819.15,0.006102809589777269,0.0024225893256489828,0,0
2016-01-25 11:00:00,6801.63,6831.96,6801.04,6808.78,6258048,None,6763.4766666666665,6818.731428571428,0.006698231629393758,0.0014594252135713415,0,0
2016-01-25 11:30:00,6808.92,6808.92,6805.96,6806.1,174160,None,6761.81375,6817.47875,0.006549463152545343,0.0016690554407668978,0,0
2016-01-25 13:00:00,6806.7,6812.26,6774.67,6785.86,5210548,None,6758.255,6816.527777777777,0.004084634273196164,0.004499032172619599,0,0
2016-01-25 13:30:00,6785.39,6786.76,6743.39,6750.13,5936664,None,6724.542857142857,6779.4766666666665,0.003805038260699556,0.0043287510392886475,0,0
2016-01-25 14:00:00,6750.15,6754.66,6703.42,6705.4,7131412,None,6679.5525,6745.623333333333,0.003869645459033455,0.005962878646747272,0,0
2016-01-25 14:30:00,6704.63,6758.3,6704.62,6757.96,8246788,None,6726.89875,6787.605,0.004617469528584772,0.004367519913135665,0,0
2016-01-25 15:00:00,6761.02,6761.02,6761.02,6761.02,861376,None,6726.89875,6785.382857142857,0.00507235968134645,0.003590491156620579,0,0
2016-01-26 09:30:00,6684.95,6694.98,6630.33,6656.11,15449765,None,6634.22,6698.76,0.0032995589534261516,0.006366849984176248,0,0
2016-01-26 10:00:00,6656.3,6669.53,6631.67,6652.22,8057785,None,6623.531,6698.98625,0.004331375515567171,0.0069810935945717745,0,0
2016-01-26 10:30:00,6652.25,6694.64,6637.0,6682.44,5837142,None,6622.22,6697.604285714286,0.00909362721262652,0.002264135811461898,0,0
2016-01-26 11:00:00,6682.8,6692.89,6609.85,6609.85,5641220,None,6573.84,6652.36,0.005477772504350664,0.006390213397951872,0,0
2016-01-26 11:30:00,6609.37,6609.37,6601.14,6601.14,588700,None,6573.84,6652.36,0.004152823920265725,0.007699523176737166,0,0
2016-01-26 13:00:00,6601.37,6601.37,6537.17,6583.18,9583912,None,6518.71,6592.555,0.009889993572347988,0.001422058670727866,0,0
2016-01-26 13:30:00,6582.69,6588.32,6485.78,6521.15,9419592,None,6527.9400000000005,6609.95,0.001040144364072071,0.013434292241242374,1,0
2016-01-26 14:00:00,6522.27,6544.57,6366.98,6407.56,12844172,None,6513.886666666666,6593.7,0.016323075931113262,0.028229977099352377,1,0
2016-01-26 14:30:00,6403.74,6404.84,6288.35,6304.18,15408368,None,6366.98,6569.543333333333,0.009863388922220495,0.04039296490928079,1,0
2016-01-26 15:00:00,6304.18,6304.52,6304.18,6304.52,935952,None,6288.35,6404.84,0.002571421756104586,0.015663154739228413,0,0
2016-01-27 09:30:00,6341.43,6356.62,6163.84,6171.52,18312184,None,6296.265,6304.52,0.019812539656447137,0.021095975585770255,1,0
2016-01-27 10:00:00,6169.28,6203.31,6100.65,6191.26,13525744,None,6163.84,6304.52,0.004448525594434649,0.017964888683040137,0,0
2016-01-27 10:30:00,6191.28,6217.63,6171.52,6195.35,5539280,None,6132.245,6203.31,0.010290684732916056,0.0012831859120372435,0,0
2016-01-27 11:00:00,6195.72,6197.34,6065.98,6065.98,7674972,None,6145.336666666667,6210.47,0.01291331475736901,0.023265549950325926,1,0
2016-01-27 11:30:00,6062.02,6062.02,6043.98,6044.1,656696,None,6083.315,6206.093333333333,0.006446320797131033,0.026102303757382428,1,0
2016-01-27 13:00:00,6044.1,6125.76,5973.12,6109.92,11934780,None,6070.203333333333,6206.093333333333,0.006542889008111397,0.015496597967159187,0,0
2016-01-27 13:30:00,6109.15,6148.43,6063.67,6130.78,6251968,None,6070.203333333333,6206.093333333333,0.009979347204734035,0.012135385223554507,0,0
2016-01-27 14:00:00,6130.7,6294.41,6060.82,6292.53,9598960,None,6167.68,6355.326666666667,0.020242619591158917,0.009880950257998844,0,0
2016-01-27 14:30:00,6295.08,6296.64,6226.59,6259.17,10485672,None,6167.68,6299.465,0.014833778665559683,0.006396574947237554,0,0
2016-01-27 15:00:00,6259.17,6259.17,6256.08,6256.08,863648,None,6187.316666666667,6298.5233333333335,0.011113595284978128,0.0067386165117009345,0,0
2016-01-28 09:30:00,6186.55,6252.52,6158.83,6252.27,13471748,None,6204.5075,6288.685,0.007698032438513636,0.005790558757514441,0,0
2016-01-28 10:00:00,6252.11,6268.63,6226.94,6228.76,7480662,None,6180.195,6281.452,0.007858166287633361,0.008388506351716174,0,0
2016-01-28 10:30:00,6227.86,6227.86,6182.26,6223.41,6577370,None,6189.544,6279.3150000000005,0.005471485459995096,0.008903041175669757,0,0
2016-01-28 11:00:00,6223.41,6259.95,6212.37,6228.9,4192220,None,6169.1125,6279.3150000000005,0.009691426440999296,0.008028741988576948,0,0
2016-01-28 11:30:00,6229.29,6229.29,6226.33,6228.08,116608,None,6169.1125,6276.548571428571,0.009558506187073101,0.00772216941795123,0,0
2016-01-28 13:00:00,6228.08,6228.08,6158.9,6177.1,5229528,None,6169.1125,6215.086,0.0012947567417518346,0.006111902554526205,0,0
2016-01-28 13:30:00,6177.01,6188.37,6110.69,6137.09,6797816,None,6067.02,6217.251666666667,0.011549327346868754,0.01289342477423705,0,0
2016-01-28 14:00:00,6137.0,6217.52,6132.3,6170.69,6143560,None,6167.07,6213.125714285714,0.0005869886347973363,0.006830010567489886,0,0
2016-01-28 14:30:00,6170.22,6170.22,6022.91,6048.24,13816248,None,5973.12,6112.070000000001,0.012576342012214692,0.01044327044683735,0,0
2016-01-28 15:00:00,6048.24,6048.73,6048.24,6048.73,1124000,None,5998.014999999999,6112.070000000001,0.008455297294188258,0.01036310120793793,0,0
2016-01-29 09:30:00,6045.34,6106.88,6026.88,6081.94,12785127,None,6058.035714285714,6148.136666666667,0.003945880619012465,0.010766947817794303,0,0
2016-01-29 10:00:00,6081.94,6166.65,6074.29,6158.73,9979079,None,6114.546666666666,6213.675,0.007225937709200547,0.008842593151396017,0,0
2016-01-29 10:30:00,6157.93,6229.68,6138.45,6228.65,8366988,None,6161.275,6276.548571428571,0.010935236619044053,0.007631355176093146,0,0
2016-01-29 11:00:00,6227.83,6228.09,6177.16,6179.72,5460566,None,6146.382222222223,6215.453333333334,0.005423967558874532,0.0057491113547094574,0,0
2016-01-29 11:30:00,6179.51,6180.08,6179.0,6179.19,132360,None,6154.883333333333,6216.717000000001,0.003949167734021541,0.006036465870973506,0,0
2016-01-29 13:00:00,6179.19,6247.94,6179.19,6239.94,6544180,None,6229.662,6276.548571428571,0.0016498487397871298,0.005832595894377013,0,0
2016-01-29 13:30:00,6239.51,6274.69,6216.96,6256.88,7629004,None,6229.662,6276.548571428571,0.0043690973924428445,0.003133660355645884,0,0
2016-01-29 14:00:00,6256.76,6305.12,6240.5,6300.82,7940660,None,6227.545,6380.73,0.011766273868755617,0.012523645413612505,0,0
2016-01-29 14:30:00,6300.69,6322.85,6270.16,6275.84,9704780,None,6229.395714285714,6279.516666666666,0.007455664697584741,0.0005855015380694661,0,0
2016-01-29 15:00:00,6275.46,6275.46,6272.91,6272.91,1044184,None,6224.948333333334,6304.7080000000005,0.007704749356687968,0.005043532547423402,0,0
2016-02-01 09:30:00,6241.61,6284.51,6220.62,6253.43,13530813,None,6229.395714285714,6262.622857142857,0.0038582050036040094,0.0014678925032779455,0,0
2016-02-01 10:00:00,6252.35,6272.31,6237.43,6266.67,7560517,None,6224.33,6304.7080000000005,0.006802338564954047,0.006033269106198169,0,0
2016-02-01 10:30:00,6267.14,6302.62,6230.33,6247.07,6992090,None,6225.9675,6289.914,0.0033894330479560253,0.006811539871610317,0,0
2016-02-01 11:00:00,6245.03,6245.03,6200.68,6212.9,6314572,None,6164.145,6230.956666666667,0.007909450540180218,0.0028978963636938637,0,0
2016-02-01 11:30:00,6212.98,6213.34,6203.93,6204.98,184724,None,6164.145,6219.866666666667,0.006624600816495851,0.002393406075157145,0,0
2016-02-01 13:00:00,6203.39,6234.21,6194.14,6225.3,3865116,None,6222.061818181818,6261.7444444444445,0.0005204354943435519,0.005820174356808594,0,0
2016-02-01 13:30:00,6224.98,6257.31,6208.51,6208.95,4230864,None,6164.145,6220.577272727272,0.007268647963342811,0.001869162975958849,0,0
2016-02-01 14:00:00,6208.34,6210.45,6157.31,6174.06,6517440,None,6164.145,6220.577272727272,0.0016084955821122904,0.007477967186617307,0,0
2016-02-01 14:30:00,6174.24,6203.69,6122.94,6200.55,8474384,None,6163.523636363637,6219.733333333334,0.006007337007343461,0.003084269422054531,0,0
2016-02-01 15:00:00,6200.55,6201.99,6200.55,6201.99,704104,None,6172.215,6218.499230769231,0.004824038047929191,0.0026548577328020517,0,0
2016-02-02 09:30:00,6207.9,6329.49,6207.9,6327.11,11308391,None,6278.336,6380.73,0.007768618946166539,0.00840342719406717,0,0
2016-02-02 10:00:00,6327.11,6380.25,6319.01,6379.9,10038525,None,6293.11,6380.73,0.013791273313194852,0.00013007916022145238,0,1
2016-02-02 10:30:00,6380.43,6398.97,6357.91,6398.43,10601890,None,6303.598333333333,6585.907499999999,0.015044052880907488,0.028466464188875884,0,0
2016-02-02 11:00:00,6399.06,6416.14,6385.68,6400.89,7216870,None,6362.445,6585.907499999999,0.006042488383003697,0.028092939355737867,0,0
2016-02-02 11:30:00,6399.52,6403.93,6398.47,6403.7,194404,None,6370.19,6585.907499999999,0.0052604396415179,0.02766627074552741,0,0
2016-02-02 13:00:00,6403.7,6411.67,6374.58,6387.19,6372620,None,6377.26,6393.458333333334,0.0015570950533614347,0.0009804292147573834,0,0
2016-02-02 13:30:00,6388.14,6413.45,6382.03,6396.46,5623992,None,6376.724,6585.907499999999,0.003095006150493518,0.02876558773411242,0,0
2016-02-02 14:00:00,6395.87,6395.87,6356.73,6378.34,6471164,None,6377.608333333334,6398.23375,0.00011472430234427122,0.0031092565194261734,1,0
2016-02-02 14:30:00,6377.53,6395.61,6359.92,6390.94,8424516,None,6374.625714285714,6397.971111111111,0.002559253899052427,0.0010989594965349347,0,0
2016-02-02 15:00:00,6390.97,6391.59,6390.97,6391.59,947228,None,6372.7875,6397.735,0.0029504357394625202,0.0009604961755995678,0,0
2016-02-03 09:30:00,6323.5,6342.64,6282.78,6298.42,15839410,None,6290.9220000000005,6336.32,0.0011918761669591493,0.0059813898287964795,0,0
2016-02-03 10:00:00,6298.42,6356.01,6293.59,6349.02,7912890,None,6289.5650000000005,6401.232,0.009452958988419802,0.00815655486318878,0,0
2016-02-03 10:30:00,6348.03,6362.73,6317.18,6331.5,5578244,None,6290.14,6341.522,0.0065753703415185605,0.0015803777074335779,0,0
2016-02-03 11:00:00,6331.64,6365.79,6318.16,6348.19,4426216,None,6293.52,6401.232,0.008686712682250741,0.008286217403149942,0,0
2016-02-03 11:30:00,6348.42,6349.54,6346.77,6346.93,130432,None,6296.257777777778,6360.673333333333,0.008047990411235384,0.002160672717039347,0,0
2016-02-03 13:00:00,6346.73,6347.99,6318.29,6318.97,3413396,None,6310.424,6351.831428571429,0.00135426716176279,0.0051735360015401355,0,0
2016-02-03 13:30:00,6319.34,6324.7,6280.55,6312.87,6039696,None,6311.735000000001,6351.35125,0.0001798237727026475,0.006058750096682108,1,0
2016-02-03 14:00:00,6314.63,6386.47,6312.47,6383.05,6565300,None,6357.662,6401.232,0.003993291873647831,0.00284039072478548,0,0
2016-02-03 14:30:00,6383.02,6426.58,6363.78,6399.35,10482448,None,6386.3460000000005,6399.89,0.0020362191462848234,8.437645022019158e-05,0,1
2016-02-03 15:00:00,6398.15,6398.15,6398.15,6398.15,873384,None,6386.3460000000005,6414.354,0.001848318271512328,0.002526209186459072,0,0
2016-02-04 09:30:00,6409.98,6506.88,6409.98,6506.88,15594207,None,6388.3133333333335,6414.354,0.018559932877431295,0.014424835299080785,0,1
2016-02-04 10:00:00,6507.3,6516.18,6488.03,6498.64,10822669,None,6394.213333333333,6506.88,0.016331433004007856,0.0012663519228877096,0,0
2016-02-04 10:30:00,6498.75,6520.72,6492.44,6503.24,7832724,None,6488.03,6511.530000000001,0.0023443171501982274,0.0012731262852203606,0,0
2016-02-04 11:00:00,6503.24,6508.08,6462.98,6462.98,6936856,None,6394.213333333333,6514.593333333333,0.010754515541135046,0.007922725286510612,0,0
2016-02-04 11:30:00,6462.28,6463.23,6461.98,6463.08,250392,None,6391.408571428571,6512.965,0.011213714124273189,0.007659337951301803,0,0
2016-02-04 13:00:00,6463.08,6493.58,6461.39,6493.28,4449476,None,6476.3575,6512.965,0.0026129656986970673,0.003022432947206166,0,0
2016-02-04 13:30:00,6494.12,6500.45,6445.64,6464.01,6772676,None,6391.408571428571,6509.088,0.011359221955544951,0.0069253941566006505,0,0
2016-02-04 14:00:00,6463.58,6504.01,6461.09,6486.99,6087160,None,6468.743333333333,6501.302857142857,0.0028207436477873937,0.002201536746920141,0,0
2016-02-04 14:30:00,6487.44,6521.02,6481.2,6484.26,9787288,None,6467.65,6507.128571428571,0.0025681661809158207,0.0035143875178650363,0,0
2016-02-04 15:00:00,6485.28,6485.28,6485.28,6485.28,993912,None,6469.34375,6508.865,0.0024633487747500737,0.0036235196151710447,0,0
2016-02-05 09:30:00,6478.08,6496.31,6449.28,6464.0,13841334,None,6391.408571428571,6480.696666666667,0.01135765735520855,0.00257636910435044,0,0
2016-02-05 10:00:00,6463.31,6478.61,6456.18,6456.18,8108006,None,6394.213333333333,6480.696666666667,0.009691053994653531,0.0037830294994004587,0,0
2016-02-05 10:30:00,6454.81,6456.04,6417.9,6441.49,8085988,None,6394.213333333333,6475.706666666666,0.007393664271445388,0.005283850617075481,0,0
2016-02-05 11:00:00,6441.66,6455.87,6424.14,6446.36,4123720,None,6397.597142857143,6470.79,0.0076220581030645995,0.003775427729844516,0,0
2016-02-05 11:30:00,6446.55,6446.55,6444.9,6445.39,126664,None,6400.915,6467.806,0.006948225370904115,0.0034657811319633858,0,0
2016-02-05 13:00:00,6445.05,6449.65,6427.93,6442.32,3242336,None,6400.915,6460.06,0.006468606441422775,0.002746104525345072,0,0
