high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9
15.41691685,16.06943304,16.52026939,16.94196458,17.19949951,17.4795634,17.84534486,18.30880864,18.73503494,19.12506262
15.39351845,16.06943304,16.52026939,16.90903378,17.13585472,17.4795634,17.84534486,18.30880864,18.76710033,19.12506262
15.43718719,16.06943304,16.52026939,16.94196458,17.19949951,17.4795634,17.84534486,18.30880864,18.76710033,19.11578897
16.06943304,16.52026939,16.94196458,17.19949951,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.08728724,16.52026939,16.94196458,17.18839677,17.53096867,17.84534486,18.30880864,18.69613361,18.99971843,19.18936811
16.08797677,16.52026939,16.94196458,17.19011879,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.10792041,16.52026939,16.94196458,17.19037795,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.12280137,16.52026939,16.94196458,17.17667664,17.4795634,17.82246481,18.30880864,18.69613361,19.02234726,19.21997032
16.14881547,16.52026939,16.94196458,17.16829319,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.15675659,16.52026939,16.95928603,17.17954063,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.13325787,16.52026939,16.95928603,17.19056549,17.4795634,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.13680267,16.52026939,16.95928603,17.19056549,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.12374783,16.52026939,16.95030435,17.18011745,17.46121168,17.82246481,18.30880864,18.69613361,18.99971843,19.18936811
16.07207108,16.52026939,16.95928603,17.18950192,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.52026939,16.85272741,17.01139762,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.84299278,17.01139762,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.96111107,19.10904646,19.32269859
16.82042046,17.01139762,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.96111107,19.10904646,19.32269859
16.79814835,17.01139762,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.96111107,19.10904646,19.32269859
16.76291313,17.01139762,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.96111107,19.10904646,19.32269859
16.73093955,17.01771755,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.96111107,19.10904646,19.32269859
16.54379463,16.76291313,17.02093739,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.76291313,17.02768373,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.75905101,17.02706255,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.75905101,17.01819638,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.75943838,17.01651605,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.75228855,17.01651605,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,17.02832794,17.19828918,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,17.00558853,17.1939188,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.17908807,17.46121168,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.17382374,17.44194221,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.177344,17.45128473,17.82246481,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.17705202,17.45128473,17.80277109,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,17.00558853,17.18908201,17.43301646,17.80277109,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,17.00558853,17.18908201,17.42542567,17.79972785,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.17705202,17.42320466,17.79333464,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.96840572,17.14921165,17.39789793,17.79333464,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.79333464,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.76106707,17.10685678,17.38883336,17.63855489,17.88905525,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.76106707,17.10685678,17.37518787,17.60380325,17.91216183,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.76106707,17.10685678,17.38883336,17.63025475,17.95708179,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.6939853,18.30880864,18.69613361,18.98680823,19.17695832
16.47647731,16.76106707,17.10685678,17.38883336,17.64684639,17.99787331,18.3470974,18.69613361,18.98680823,19.17695832
16.47647731,16.76106707,17.10685678,17.38883336,17.64684639,17.99787331,18.31856918,18.69613361,19.02234726,19.21997032
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.64684639,18.08364677,18.69613361,18.98680823,19.17695832
16.47647731,16.74471402,16.94386037,17.13730388,17.38883336,17.64684639,18.09379425,18.67158826,18.98680823,19.17695832
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.64684639,18.07624308,18.67158826,18.98680823,19.18203926
16.47647731,16.76106707,17.10685678,17.38883336,17.64684639,17.93852107,18.13482285,18.67158826,19.0192691,19.23961496
16.47647731,16.76106707,17.10685678,17.38883336,17.64684639,17.91385078,18.13482285,18.67158826,19.03963947,19.32269859
16.47647731,16.76106707,17.10685678,17.38883336,17.66216183,17.91385078,18.13482285,18.67158826,18.97122116,19.19736417
16.47647731,16.76106707,17.10685678,17.38883336,17.66620146,17.91385078,18.13482285,18.67158826,18.97122116,19.20800819
16.47647731,16.76106707,17.10685678,17.38883336,17.68068027,17.91385078,18.13482285,18.67158826,19.01169014,19.32269859
16.47647731,16.76106707,17.10685678,17.38883336,17.68068027,17.91385078,18.14649696,18.67158826,18.99411901,19.32269859
16.47647731,16.76106707,17.10685678,17.38883336,17.68068027,17.91385078,18.17484188,18.67158826,18.99411901,19.37887955
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.66620146,17.88748703,18.17484188,18.64251757,18.99411901
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.68068027,17.91385078,18.17484188,18.61461449,18.97122116
16.47647731,16.74471402,16.94386037,17.13730388,17.38883336,17.68068027,17.91385078,18.17484188,18.58316644,18.95101357
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.66620146,17.88748703,18.17484188,18.54487801,18.95101357
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.66620146,17.88748703,18.17484188,18.55898748,18.94085757
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.68068027,17.91385078,18.17484188,18.56153011,18.96596622
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.66620146,17.88748703,18.17484188,18.55643129,18.96596622
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.68068027,17.91385078,18.17484188,18.51892495,18.96596622
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.68068027,17.91385078,18.16795404,18.51892495,19.00450516
16.47647731,16.74471402,16.96840572,17.14921165,17.38883336,17.68068027,17.93288231,18.1431853,18.42322273,18.5879631
16.47647731,16.74471402,16.98813782,17.16094671,17.38883336,17.68003682,17.91691653,18.12267303,18.34540796,18.55534681
16.47647731,16.74471402,16.96840572,17.1515443,17.38883336,17.66133962,17.85720711,18.06961123,18.28722477,18.53685815
16.47647731,16.76106707,17.09356562,17.38883336,17.67642617,17.91691653,18.1431853,18.42322273,18.61911926,
16.47647731,16.76106707,17.08123732,17.38883336,17.67642617,17.91691653,18.16795404,18.51892495,18.84171677,
16.47647731,16.76106707,17.08326176,17.38883336,17.66133962,17.85720711,18.08726583,18.34540796,18.58226068,18.96033573
16.47647731,16.76106707,17.08166504,17.38883336,17.67642617,17.91691653,18.1431853,18.42322273,18.61911926,18.94319344
16.47647731,16.74471402,16.94386037,17.22132149,17.41445024,17.67642617,17.91691653,18.16795404,18.51892495,18.90320358
16.47647731,16.74471402,16.94386037,17.16941961,17.40121388,17.67642617,17.91691653,18.16795404,18.54390483,18.96301346
16.47647731,16.74471402,16.94386037,17.16941961,17.40050779,17.67642617,17.91691653,18.16795404,18.54390483,18.9624211
16.47647731,16.76106707,17.06481504,17.40050779,17.66133962,17.89764731,18.16795404,18.51892495,18.9311815,19.43443489
16.47647731,16.74471402,16.99286795,17.40050779,17.66133962,17.85720711,18.10707593,18.49644068,18.9311815,19.35773277
16.47647731,16.74471402,16.99958293,17.40050779,17.66133962,17.89764731,18.16795404,18.54390483,18.9624211,19.33750407
16.47647731,16.73623684,16.99958293,17.40050779,17.66133962,17.89764731,18.16795404,18.51892495,18.9311815,19.33896399
16.47647731,16.78591132,17.36793065,17.67642617,17.91691653,18.1431853,18.42322273,18.61911926,18.9624211,19.36911926
16.42918015,16.70629025,16.99958293,17.40050779,17.66133962,17.89764731,18.16795404,18.51892495,18.9311815,19.42200534
