Date,open,high,low,close,volume,rsi,stochk,stochd,cci,willr,mom,roc,trix,trixs,cmo,sma_50,sma_200,ema_10,ema_20,ema_50,ema_200,macd,macdh,macds,tema,kama,wma,action,support,resistance,support_percent,resistance_percent,near_support,near_resistance,open_norm,high_norm,low_norm,close_norm
2012-10-16,18.521772384643555,18.693443298339844,18.429929733276367,18.63613510131836,82245672,56.774724565590994,24.495196428375653,29.073402383842993,-107.41571390718353,-67.9488253276938,-0.30755805969238637,-1.6235380138303324,-0.17494435048637236,0.11126681930315864,-15.62091668013992,17.710390281677245,15.811307530403138,18.719874620872645,18.57241493403569,17.766339369262823,15.811307530403138,0.16413403171243957,-0.1607773636375731,0.3249113953500127,18.575159344362103,18.79347132447458,18.63395004272461,None,18.56039397,18.73503494,0.004080793297856822,0.005278871323078471,0,0,0.017439922452271273,0.017392897594024542,0.018904759792956638,0.018260909911509512
2012-10-17,18.617366790771484,18.92742729187012,18.5250244140625,18.906156539916992,91624284,62.37077422220317,37.44654764065126,30.596379871180762,-28.407904231411692,-43.24633220263272,-0.17542457580566406,-0.9193398321752249,-0.11694491318081646,0.04628447502193797,23.5556935209698,17.767922821044923,15.822578806877136,18.75374406069889,18.60419984888153,17.811038081837495,15.842102047910739,0.17464056941711803,-0.1202166607463157,0.29485723016343374,18.791283810739017,18.801725025856047,18.71900202433268,None,18.88090875,19.12506262,0.0013372126443327303,0.011446032069672207,0,0,0.01814758840084693,0.019123488901418545,0.019619848334735956,0.020281381110072147
2012-10-18,18.90740776062012,19.004505157470703,16.91691780090332,17.392391204833984,497198304,35.008143012784785,36.039209496419026,32.66031785514865,-264.5652694512405,-80.68721398041644,-1.828079223632816,-9.51110551865218,-0.34521712893335055,-0.04049065644464722,-63.38480467310586,17.79433422088623,15.825922141075134,18.50622535963254,18.488789501829384,17.794620557249125,15.857527810666195,-0.02023592407364916,-0.25207452338966635,0.2318385993160172,17.82311045734827,18.500536584495016,18.281230672200522,None,17.37737703,17.4795634,0.0008640069676835171,0.004987092250028136,0,0,0.02029470271817488,0.01969357184678716,0.007527283287739522,0.008954431380484254
2012-10-19,17.65715789794922,17.685184478759766,16.816816329956055,17.061811447143555,458828712,31.733957090924932,28.54295626971508,34.009571135595124,-260.58218994730413,-90.43758500780564,-2.1486492156982457,-11.184787566569454,-0.6537238544509605,-0.15156467259407705,-69.28467186108382,17.814073944091795,15.828772492408753,18.243604648270907,18.352886829954542,17.765882945088123,15.869510732422189,-0.20102804070174685,-0.3462933120142112,0.1452652713124644,17.179243781289284,18.173615755876803,17.82749366760254,None,17.04189224,17.19949951,0.0011688377595067134,0.008005352875320004,0,0,0.011039357234469888,0.009935618476584196,0.006774544919011721,0.006480824533902876
2012-10-22,17.04229164123535,17.132883071899414,16.759258270263672,16.983734130859375,162061776,30.99659375837672,12.481406869780672,25.687857545304922,-199.11268546370363,-91.43098040243594,-1.981231689453125,-10.446798102483893,-0.9017112871619215,-0.2720158311712819,-70.6794699091038,17.83242729187012,15.832357325553893,18.014537281468808,18.22249133480262,17.73521044256935,15.88059753240664,-0.33505225478515754,-0.38425402087809757,0.04920176609294001,16.886028064482414,17.904771131198125,17.452769215901693,None,16.80342817,17.18839677,0.010730308067807615,0.011907023201712219,0,0,0.0064876273746464486,0.005850689420741212,0.006341722508411918,0.0058966006677092925
2012-10-23,16.817066192626953,17.200450897216797,16.816816329956055,17.025775909423828,116547336,31.913988168923066,9.43511140361825,16.81982484770467,-139.21595305379037,-89.82610037890372,-1.5950946807861328,-8.56616597520829,-1.0302922072611298,-0.39042472428285624,-65.61739760543495,17.842607460021974,15.839600820541381,17.834762486551536,18.108518437147495,17.70738948048521,15.891992342128205,-0.41752748059253975,-0.3733833973483838,-0.04414408324415594,16.840632545682084,17.686359261474696,17.196012624104817,None,16.89015811,17.19011879,0.008029397862387766,0.009560310931171379,0,0,0.004820329180235949,0.006350434251101378,0.006774544919011721,0.006211183847351129
2012-10-24,17.18718719482422,17.19219207763672,16.898649215698242,16.94944953918457,99760140,31.105450481122954,8.667725810788918,10.194748028062614,-109.38071768017933,-92.73974178629365,-1.6831836700439489,-9.033525488014694,-1.0704695967128974,-0.5053663865698227,-67.78560387373778,17.846931800842285,15.846377596855163,17.673796496121177,17.99813092305579,17.677666345532245,15.90251430428797,-0.47743105290003385,-0.3466295757247023,-0.13080147717533153,16.814895219551286,17.382766719572604,17.021171188354494,None,16.79284248,17.19037795,0.009325821960819658,0.014015306208868372,0,0,0.0075602596920399945,0.0062893504087454255,0.007389908033448994,0.00564006166698057
2012-10-25,17.017017364501953,17.067066192626953,16.854604721069336,16.960960388183594,95947956,31.387768218712004,8.673200489609385,8.92534590133885,-94.27451380357161,-91.41455636597453,-1.8448448181152344,-9.809975153296392,-1.034059781050889,-0.6093418175518919,-65.81442103444243,17.85204689025879,15.852859072685241,17.544189931041615,17.899352776877485,17.64956022955779,15.913046106117779,-0.5086305167256597,-0.3022632316402626,-0.20636728508539717,16.84866173481891,17.256600169763082,16.98061383565267,None,16.84511598,17.17667664,0.006877032388564963,0.012558672223825895,0,0,0.006300527043742482,0.0053638949292454385,0.0070587042986320625,0.0057261931200764254
2012-10-26,16.929428100585938,17.09284210205078,16.796796798706055,16.895645141601562,77953968,30.620999201964416,7.26473487153114,8.201887057309813,-82.93899373918501,-94.05149723313845,-1.7417411804199219,-9.345415447883498,-0.9605033056095835,-0.6986518249831023,-68.44391712375948,17.85318801879883,15.85855351448059,17.42627269659797,17.80376157351787,17.619994931990878,15.922823210948463,-0.5289921292499962,-0.2580998753316792,-0.27089225391831695,16.844385431739568,17.189654068313587,16.94704678853353,None,16.84139912,16.94196458,0.0032209925799540073,0.0027340063296507067,0,0,0.005652121535043353,0.005554538588736974,0.006624002982382637,0.005237463131706241
2012-10-31,17.013513565063477,17.042041778564453,16.891891479492188,17.024524688720703,61418520,34.04479089843114,8.782841076142448,8.240258812427658,-68.43820789149804,-88.18542317245972,-1.5185184478759766,-8.189154480685092,-0.8330949139066846,-0.771779665363137,-41.58303603842981,17.85476963043213,15.865474185943604,17.35322760425665,17.72954853687052,17.59664315774499,15.933785414707392,-0.5157789424384269,-0.19590935081608796,-0.31986959162233897,16.951566374545028,17.186403290727522,16.9675173441569,None,16.84500572,17.17954063,0.010657103458715955,0.009023287910772226,0,0,0.00627458912902884,0.005178809476194618,0.007339091524161956,0.006201821422623585
2012-11-01,17.004505157470703,17.2897891998291,16.9849853515625,17.20695686340332,81921996,38.65934576861945,12.567639214917913,9.538405054197169,-46.19998506343128,-80.06016194964813,-1.429178237915039,-7.668855318686416,-0.6529414266107869,-0.8313348335220226,-10.425576256856184,17.860800666809084,15.872857818603515,17.326632924101496,17.679777901302216,17.581361342280612,15.946453787331233,-0.47206076837215605,-0.12175294139985365,-0.3503078269723024,17.137784592726632,17.188245801534077,17.046079254150392,None,17.09593987,17.4795634,0.006493763680003095,0.015595729158582983,0,0,0.006207901719560899,0.007011197782766543,0.008039134477953097,0.007566894346278594
2012-11-02,17.387136459350586,17.406156539916992,17.20145034790039,17.2152156829834,92883024,38.86786757813069,17.35402954238862,12.901503277816326,-29.226324659687148,-79.69232625072632,-1.6909408569335938,-8.943863621162093,-0.47689608791705584,-0.8459658289646566,-9.067349943912294,17.870014877319335,15.879740953445435,17.306375243898202,17.63553388050995,17.567002688974842,15.959078283805384,-0.4305278554840335,-0.06417602280938484,-0.36635183267464866,17.226435196917308,17.194158686195742,17.115315373738607,None,16.88890216,17.46121168,0.019321180257426462,0.01408814013167059,0,0,0.00904044343583249,0.007871873353698738,0.00966689785333738,0.0076286920582761125
2012-11-05,17.129629135131836,17.188688278198242,16.905906677246094,17.09109115600586,65370564,36.84085212643959,18.342287116859065,16.08798529138853,-45.791651911096366,-85.22065044904838,-0.301300048828125,-1.732367017735794,-0.35610623347631654,-0.8128972044119183,-26.135545212979437,17.872907791137695,15.885170135498047,17.26723268246323,17.583682192461943,17.54833949160351,15.97034209347902,-0.4087627972776815,-0.03392877168242625,-0.37483402559525525,17.171760375080925,17.189239874356563,17.125458908081054,None,17.0565567,17.18011745,0.002024702676704848,0.005181937449102891,0,0,0.007134169081090713,0.006263435623893726,0.007444482354035276,0.006699913835721313
2012-11-06,17.15415382385254,17.17967987060547,16.955705642700195,17.060060501098633,63248688,36.33074815516153,16.16143767974113,17.28591811299627,-40.99953603629761,-86.60271026100193,-0.001750946044921875,-0.010262368977328101,-0.276582668684322,-0.7434384690255184,-30.228074636223393,17.8753702545166,15.897148365974425,17.229565013124212,17.53381345995115,17.529191295897437,15.981185062709066,-0.3891902603564077,-0.011484987808921931,-0.37770527254748576,17.119136034950337,17.17960778620219,17.116583506266277,None,16.89289302,17.18950192,0.00989572839304187,0.007530260010079948,0,0,0.007315720364372225,0.006196807682220001,0.00781895828995835,0.0064677228480798515
2012-11-07,16.891891479492188,16.97272300720215,16.67892837524414,16.69469451904297,89202708,30.904787389935155,9.618194939366981,14.707306578655725,-90.96205865895382,-99.32205447184877,-0.28903961181640625,-1.701861378595314,-0.29825459785506325,-0.6621009568692888,-61.56794127166213,17.86960948944092,15.90735857486725,17.13231583238217,17.453897370340847,17.496465932099223,15.988284659289503,-0.41546601451319276,-0.030208593572565556,-0.3852574209406272,16.835256617061894,17.122302422305957,16.974958419799805,None,16.60885882,16.85272741,0.005168067232867779,0.009377288738632195,0,0,0.005374245562498631,0.004666114306970087,0.005737661513454784,0.0037338234676854015
2012-11-08,16.771772384643555,16.804054260253906,16.297046661376953,16.32357406616211,103776120,26.564869970202846,5.018341721074844,10.265991446727652,-213.6481035895666,-99.0202101039248,-0.7022018432617188,-4.124345621588074,-0.41386354033978723,-0.5891447283833877,-75.52586009118669,17.861136016845702,15.916287503242494,16.985271874887612,17.346247531847634,17.45047017265071,15.991620872293211,-0.4743845665273305,-0.07130171646936262,-0.4030828500579679,16.452475583805636,16.77898501295046,16.731615193684895,None,16.51851877,16.84299278,0.011801585030247308,0.030838861039866217,1,0,0.004485028330641461,0.0034186073177371046,0.0028660052268573433,0.0009568654967374995
2012-11-09,16.382633209228516,16.7252254486084,16.273773193359375,16.592342376708984,124439436,33.81375638014125,8.076234327690727,7.570923662710849,-178.9716834326931,-77.42903244115429,-0.35710716247558594,-2.106895339875245,-0.45525419664667055,-0.5248329967829188,-32.09589160673033,17.854018898010253,15.927991704940796,16.913830147946044,17.27444704088205,17.416818102221622,15.997598200695359,-0.4711678137073889,-0.05446797091953681,-0.4166998427878521,16.488931444148218,16.750925812509475,16.636753590901694,None,16.28540993,16.82042046,0.01884708140773128,0.013559594650645046,0,0,0.0016043101500242268,0.002835574033504082,0.002690994488409565,0.0029679599985836386
