low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9
16.5401659,17.12387395,17.47991163,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.47157173,19.81561546
16.6138649,17.12387395,17.47991163,17.85126792,18.1370369,18.40180168,18.75795784,19.01821823,19.47157173,19.81001822
17.12387395,17.44153523,17.61280012,17.86961961,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.81001822
17.13198934,17.38682413,17.55452323,17.86961961,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.8082368
17.12741947,17.44153523,17.61280012,17.86961961,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.83793163
17.12741947,17.49089088,17.85126792,18.1370369,18.40180168,18.75795784,19.01821823,19.47157173,19.75342019,19.93405867
17.1209713,17.49089088,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.82266641,20.09547043
17.13238287,17.49089088,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.87722721,20.74324226
17.13321686,17.49089088,17.86974468,18.2658596,18.72017829,19.01821823,19.49791463,19.82266641,20.09547043,20.74211693
17.16103649,17.49089088,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.52627618,19.89731407,20.74816449
17.46537451,17.85126792,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.09547043,20.72284746
17.49089088,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.82266641,20.09547043,20.7399395
17.50606155,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.82266641,20.09547043,20.71867657
17.50603724,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.82266641,20.09547043,20.69862665
17.51001004,17.85126792,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.79262606,20.00412893,20.66819906
17.491992,17.85126792,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.84745852,20.31806819,20.69862665
17.491992,17.79169159,18.00842508,18.35035024,18.75795784,19.01821823,19.49791463,19.82266641,20.15040016,20.66819906
17.491992,17.83319037,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.15660629,20.66819906
17.491992,17.81502342,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.18155638,20.66819906
17.52234377,17.94952093,18.35035024,18.75795784,19.01821823,19.49791463,19.82266641,20.10729456,20.34547091,20.69862665
17.491992,17.85122633,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.20213962,20.66819906
17.47482491,17.85122633,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.20086755,20.66819906
17.47284794,17.85122633,18.161328,18.43155622,18.75795784,19.01821823,19.49791463,19.82266641,20.20227737,20.66819906
17.4578743,17.85122633,18.1370369,18.40180168,18.75795784,19.01821823,19.49791463,19.82266641,20.18873423,20.66819906
17.47810268,17.91962783,18.29286439,18.72017829,19.01821823,19.49791463,19.82596482,20.12687683,20.32862892,20.69862665
17.47810268,17.95249399,18.35035024,18.75795784,19.01821823,19.49791463,19.82847843,20.11219533,20.30968507,20.69862665
17.47810268,17.82440758,18.18638649,18.43155622,18.75795784,19.01821823,19.49791463,19.82847843,20.1830163,20.66819906
17.47810268,17.82440758,18.27380943,18.72017829,19.01821823,19.49791463,19.82847843,20.10375977,20.30968507,20.69862665
17.47810268,17.93578568,18.39189148,18.75795784,19.01821823,19.49791463,19.8260987,20.10375977,20.30968507,20.69862665
17.47810268,17.88751221,18.39189148,18.75795784,19.01821823,19.48813084,19.8260987,20.11611599,20.32862892,20.69862665
17.47810268,17.88751221,18.43155622,18.75795784,19.05338669,19.48813084,19.8260987,20.11611599,20.32862892,20.69862665
17.47810268,17.88751221,18.45678965,18.75795784,19.05338669,19.47050166,19.8260987,20.10375977,20.30968507,20.69862665
17.47810268,17.88751221,18.47222137,18.75795784,19.05338669,19.46482574,19.8260987,20.11611599,20.32862892,20.69862665
17.47810268,17.82440758,18.47222137,18.75795784,19.05338669,19.48045521,19.8260987,20.11611599,20.32862892,20.69862665
17.47810268,17.8264513,18.47222137,18.75795784,19.05338669,19.4906722,19.8260987,20.07632605,20.27877903,20.69862665
17.58316612,18.47222137,18.75795784,19.01821823,19.3722051,19.54833385,19.8260987,20.10375977,20.30968507,20.69862665
17.47810268,18.47222137,18.75795784,19.01821823,19.38527788,19.5860858,19.83906403,20.10375977,20.30968507,20.69862665
17.40540504,18.47222137,18.75795784,19.05338669,19.44707184,19.63153114,19.83906403,20.11611599,20.32862892,20.69862665
18.47222137,18.75795784,18.99699707,19.19294262,19.44707184,19.63153114,19.83906403,20.10375977,20.30968507,20.69862665
18.69589539,18.97109636,19.18718719,19.44707184,19.63153114,19.83906403,20.07632605,20.25357519,20.57319784,20.76320028
18.75795784,18.99699707,19.18718719,19.44228294,19.63153114,19.83906403,20.07632605,20.25357519,20.57319784,20.76320028
18.7536912,18.99699707,19.18718719,19.44228294,19.63153114,19.83906403,20.06956945,20.25357519,20.57319784,20.76320028
18.7662665,18.99699707,19.18718719,19.44228294,19.63153114,19.83906403,20.06956945,20.24940586,20.57319784,20.76320028
18.8083086,18.99699707,19.18718719,19.44228294,19.63153114,19.83906403,20.06956945,20.24513414,20.57319784,20.76320028
18.96000163,19.18718719,19.44228294,19.63153114,19.8477341,20.06956945,20.24513414,20.57319784,20.76320028,
18.99699707,19.18718719,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.57319784,20.76320028,
19.00337839,19.18718719,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.55105057,20.76320028,
19.09989166,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.50755692,20.7399395,,
19.11871872,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.48443375,20.71867657,,
19.15302801,19.44228294,19.63153114,19.8477341,20.07276011,20.24513414,20.52591814,20.79474449,,
