Date,open,high,low,close,volume,rsi,stochk,stochd,cci,willr,mom,roc,trix,trixs,cmo,sma_50,sma_200,ema_10,ema_20,ema_50,ema_200,macd,macdh,macds,tema,kama,wma,action,support,resistance,support_percent,resistance_percent,near_support,near_resistance,open_norm,high_norm,low_norm,close_norm
2012-11-01,126.28355407714844,128.44532775878906,126.22350311279295,128.14508056640625,7698898,37.53227226591058,8.567801526494192,7.0270058202515555,-71.64070660549139,-82.46442986319896,-7.806396484375,-5.742046098888,-0.6211986267242842,-0.44837473471183537,-24.9769516538062,131.3300909423828,120.9788026046753,129.55995578886257,131.3768590502603,130.72809588319322,121.03755019872789,-2.526378785929438,-1.1314706961522523,-1.394908089777186,127.26794884546615,127.46256673749436,127.32440694173177,None,127.9248975,128.395284,0.0017211900944165137,0.0019486964458426126,0,0,0.5601940473155731,0.5718016279982924,0.5665808752230778,0.5742164331861923
2012-11-02,129.2860107421875,130.18675231933594,127.66468811035156,127.96492767333984,7906045,37.061331179924814,12.638234642975965,9.22283023071679,-47.623113728065704,-83.88627190523704,-9.607887268066406,-6.983855983581138,-0.5143933226477548,-0.5087094437356863,-27.902505471439962,131.38533615112306,121.04755897521973,129.26995067694935,131.0519132048393,130.61973634555193,121.10647932782851,-2.423315210597252,-0.822725696656053,-1.6005895139411992,127.76443957907135,127.4702349491343,127.53257598876954,None,127.8877247,128.395284,0.0006036777456237541,0.0033518078955311337,0,0,0.5786267858504103,0.582497346653264,0.5754563722259373,0.5731142869158439
2012-11-05,127.30438995361328,128.92572021484375,127.30438995361328,128.5654296875,4995917,39.77404110998705,18.167479861804,13.124505343758047,-47.33158567592234,-79.14685864615203,-8.406890869140625,-6.137656743330283,-0.39267842841903544,-0.5444620364702106,-10.025669840270929,131.46099822998048,121.11541465759278,129.14185595159492,130.815105250807,130.53917530013814,121.18069773936753,-2.2226323128343495,-0.4976342391145201,-1.7249980737198294,128.42897850858947,127.51972967065267,127.92089640299479,None,127.8148079,129.9225372,0.005872729457820469,0.0104455127012405,0,0,0.5664611821644996,0.5747521678438532,0.5732374862288698,0.5767880611416027
2012-11-06,129.16590881347656,130.78724670410156,128.8056182861328,129.6463165283203,5451060,44.417822880587515,22.11694073239548,17.640885079058478,-14.100568614364978,-70.61604725142452,-2.6421661376953125,-1.997276017116246,-0.2523310913690624,-0.5459268844253714,16.29692883311021,131.57509185791017,121.18867477416993,129.23357605645407,130.7037920391416,130.5041612306551,121.26493275219293,-1.893899015867305,-0.13512075371798038,-1.7587782621493246,129.46980966200573,128.0862267714078,128.60946299235027,None,127.9248979,130.0666555,0.01345647842272224,0.003231719690675705,0,0,0.5778894538265259,0.5861855448898424,0.5824827584100654,0.5834007520620843
2012-11-07,128.2651824951172,129.22596740722656,126.52375030517578,126.88404846191406,7536049,36.642130473798694,19.273357005611384,19.852592533270283,-57.073267711420485,-92.4170230855893,-3.4228057861328125,-2.626727355122316,-0.21233666224992342,-0.5200850895437105,-34.08104268141611,131.61472442626953,121.2544287109375,128.80638922108315,130.3400069365485,130.3621960240378,121.32084435129465,-1.9859228142900633,-0.18171564171259091,-1.8042071725774724,127.93461456475626,128.07305850503676,128.18511555989582,None,126.2034874,128.565424,0.005392569380884282,0.013077976066768526,0,0,0.5723596978400065,0.5765962669621424,0.5684299390563989,0.5665016426707647
2012-11-08,127.06419372558594,127.2443389892578,125.3828125,125.44286346435548,6789545,33.36075265709782,12.473829414257422,17.954709050754758,-98.15868856453305,-99.54544142021392,-2.3419189453124716,-1.8327056642820456,-0.24631267946191304,-0.48109697205000895,-48.601669546667374,131.61952835083008,121.31597919464112,128.1948390834963,129.87361232014916,130.16928102169732,121.3618594668475,-2.2001170085251545,-0.3167278687581456,-1.8833891397670088,126.20876359401933,127.78174869893702,127.25234985351562,None,124.9788458,125.6110016,0.0037127696402159405,0.0013385621761057287,0,0,0.5649865649552536,0.5644252315251354,0.5614035058868607,0.5576847058849888
2012-11-09,124.66222381591795,127.9048843383789,124.30192565917967,126.10340881347656,6712291,36.18165871215397,8.143676065326966,13.296954161731918,-113.05114450658503,-83.60650729821589,-1.561279296875,-1.222953128217767,-0.26570316187515264,-0.4357402412702228,-31.949333831836267,131.64234710693358,121.37212524414062,127.81457903440179,129.51454531951367,130.0098350527475,121.40903906233635,-2.220382362472961,-0.2695945781647615,-1.9507877843081993,125.95085304111944,127.68845499896743,126.71991373697917,None,124.869665,126.5837975,0.009880252449436577,0.0037950250822854636,0,0,0.5502403460242701,0.5684822589572227,0.5547468948810687,0.5617258155254616
2012-11-12,126.3436050415039,126.944091796875,125.3828125,125.44286346435548,3633085,34.60415124155217,10.682687284103045,10.433397587895806,-126.33748906429607,-84.79998942926107,-2.2218246459960795,-1.7403595926820152,-0.28515919593090633,-0.3885807352409596,-40.310374504199494,131.65075408935547,121.42677005767823,127.3833580216661,129.1267660952129,129.83073812771252,121.44917661857535,-2.2765934694424033,-0.26064454810736315,-2.01594892133504,125.44199979053798,127.41467471144634,126.09139709472656,None,124.9187962,125.7130852,0.004195263485540002,0.002149511605849197,0,0,0.5605627133275153,0.5625811324068463,0.5614035058868607,0.5576847058849888
2012-11-13,123.70143127441406,125.80316162109376,123.5212860107422,124.18183135986328,6839937,31.7574808490771,13.561486697184753,10.795950015538248,-182.47844914324844,-90.9090431809688,-2.5821151733398438,-2.036947605337858,-0.3257946764635977,-0.34621198279351445,-53.84340921891828,131.65555801391602,121.47631069183349,126.80126226497467,128.65581992994152,129.6092123721106,121.47636721301603,-2.4359369836583085,-0.3359904498586146,-2.099946533799694,124.39693280108749,126.43875359211619,125.25070749918619,None,123.5041308,124.7342819,0.005487270389042509,0.004429019285809632,0,0,0.5443418303487633,0.5555736119884531,0.5499393477085979,0.5499699153695612
2012-11-14,124.4820785522461,124.6021728515625,119.79823303222656,120.15853118896484,10914293,24.759260311184757,9.189893271873865,11.144689084387217,-244.29742158203692,-96.72128757414853,-6.305168151855483,-4.98575337011376,-0.46745767894786905,-0.32912965526280163,-75.76059005091611,131.5714891052246,121.50963802337647,125.59349297842743,127.84655433556279,129.23859742375194,121.46325441675683,-3.027705410420694,-0.7422071012967999,-2.285498309123894,121.18521172203752,124.41398911143853,123.43321685791015,None,119.798233,124.7122637,0.0030075417636989954,0.03651391110973112,0,0,0.5491343948269664,0.5481972155152961,0.5270110313520721,0.5253560154628139
2012-11-15,119.49798583984376,121.4796142578125,119.49798583984376,120.45877838134766,8619643,26.068598163689025,6.96011545529274,9.903831808117113,-204.99097714102507,-91.48932287900445,-7.686302185058594,-5.998125055667248,-0.5780939713946442,-0.3362075051235671,-68.3054520933712,131.5174447631836,121.55017127990723,124.6599085062311,127.14295662563754,128.89429079463807,121.45325963033486,-3.345535365486853,-0.8480296450903673,-2.497505720396486,120.12558075445185,123.42869909796254,122.16417643229167,None,119.6481094,121.4796143,0.0067754433013018645,0.008403351661385172,0,0,0.5185359589291733,0.529018659659896,0.525161967518751,0.5271928792379923
2012-11-16,120.698974609375,121.23941802978516,119.31784057617188,120.9992218017578,7541727,28.481141930396394,8.816365203455907,8.322124643540834,-152.50190352754993,-85.3402939364793,-6.9657058715820455,-5.443449231154668,-0.6150698146096034,-0.3609176591447414,-53.64233282252708,131.45739562988283,121.59160526275635,123.99432910541776,126.55783902336327,128.58468024589766,121.44874184099578,-3.4317097256719364,-0.7473632042203606,-2.684346521451576,120.23753474875166,122.77816772489174,121.40755615234374,None,119.5380198,121.3595161,0.01222374274061555,0.0029688178547557786,0,0,0.5259090918139261,0.5275433897371157,0.5240525480129223,0.530499224698233
2012-11-19,122.5605010986328,124.42202758789062,122.44039916992188,124.06172943115234,6375335,40.35819431347277,21.510541816652808,12.429007491800482,-51.755597826491645,-58.63875773455782,-4.503700256347656,-3.5030414220173034,-0.5080634128014849,-0.38933236152612166,4.989773332905558,131.37933166503908,121.648952293396,124.00658371009678,126.32011430029556,128.40730962571158,121.47474171751476,-3.0211661557677303,-0.2694557074529236,-2.7517104483148067,122.61071143570207,122.80901947050533,122.01205088297526,None,123.3711643,124.6708014,0.0055974597878731824,0.0048854419961053,0,0,0.537337410314475,0.5470907747880246,0.5432827367028058,0.549235151189329
2012-11-20,124.1217803955078,124.24187469482422,122.32030487060548,123.821533203125,4470648,39.79992463911962,31.762652124611435,20.69651971490671,-48.35316507980904,-60.73299195512859,-5.8247833251953125,-4.4928259291677834,-0.373298300597269,-0.40721698800916006,1.2034395864933243,131.26283599853517,121.69699169158936,123.97293816337464,126.08215419580313,128.22747525619837,121.49809287657557,-2.701390082631619,0.04025629254655039,-2.7416463751781692,123.56221193164313,122.81741917753641,122.62855580647786,None,123.1760044,124.5850165,0.005240702572464784,0.006128211227350855,0,0,0.5469224455938358,0.545984287201498,0.5425431393607236,0.5477656695042665
2012-11-21,124.30192565917967,124.54212188720705,123.5212860107422,124.18183135986328,6831127,41.11573146626974,41.01221431526796,31.42846941884406,-26.015328383802633,-57.5916073645097,-2.7022171020507812,-2.129674403368275,-0.2402278297873428,-0.4065408936008745,7.46096646578464,131.16675735473632,121.74593181610108,124.01091874455437,125.90117106857076,128.0688225543813,121.52479674208092,-2.3734003723044594,0.294596802298968,-2.6679971746034274,124.21569124188704,123.3126065200932,123.38917999267578,None,123.1910162,124.5796547,0.00804291733623419,0.003193325114720591,0,0,0.5480283967911397,0.5478283863197874,0.5499393477085979,0.5499699153695612
2012-11-23,124.96247100830078,126.3436050415039,124.4820785522461,126.3436050415039,5904571,48.4028183699252,47.64398927350479,40.13961857112806,26.966843387797397,-38.743432859847346,0.9007415771484233,0.7180492793871598,-0.06848392412834858,-0.3846276449623407,37.262857884542946,131.100703125,121.80177761077881,124.43504352581792,125.94330763742154,128.00116696564103,121.57274508336872,-1.8096717023161943,0.6866603778297868,-2.496332080145981,125.97130897920513,124.48231772823851,124.60217539469402,None,126.2955627,128.2718497,0.00038039611587947775,0.015032485015268993,1,0,0.5520836292454585,0.5588929810295227,0.5558563613723075,0.5631952972105239
2012-11-26,125.3828125,126.52375030517578,125.32276153564452,126.46369934082033,7950359,48.78202326379454,55.32287025543946,47.9930246147374,46.210493646566626,-37.69634900932458,0.3602905273437642,0.2857103790720527,0.0764579074321814,-0.34444796681088646,38.63519375836869,131.00102142333984,121.8564224243164,124.80389003763653,125.99286875203094,127.94087411760886,121.62141129488566,-1.3587466902462495,0.9100683119197854,-2.268815002166035,126.73583733967101,125.23907487040475,125.46288045247395,None,126.2955627,128.4920307,0.001331294918252235,0.0157856588313664,0,0,0.5546641976520084,0.5599994217567943,0.5610336837231144,0.5639300147153541
2012-11-27,126.3436050415039,127.30438995361328,125.20266723632812,125.32276153564452,5495773,45.37051867917196,61.38874480091996,54.78520144328807,56.86049300257685,-39.39398372806823,-0.12010192871096592,-0.09574233670542191,0.13868422670817449,-0.2928391997918007,10.048213964477336,130.86290817260743,121.90866523742676,124.89823031000161,125.929049017137,127.83820303596319,121.65824065051511,-1.1622815108714661,0.8852267930356552,-2.0475083039071214,126.14216194357881,125.24444214220381,125.57897440592448,None,125.039675,126.6938896,0.0022639736999037208,0.010822369324080539,0,0,0.5605627133275153,0.5647940607206443,0.5602940863810321,0.5569499417047565
2012-11-28,124.6021728515625,127.00414276123048,123.10094451904295,126.944091796875,5792363,50.65193583943821,70.57360150160888,62.42840551932276,55.6811543875066,-11.188862757780615,2.7622604370117188,2.22436761220491,0.20335289909598764,-0.21830469112026105,34.16303787927556,130.74641250610352,121.97652088165283,125.27020512579676,126.02571975806444,127.8031398501166,121.71083618430974,-0.7869843495182067,1.008419163511132,-1.7954035130293386,126.91764306369912,125.53354292845384,126.15144297281901,None,125.7971535,128.4002886,0.009117362873198864,0.011341071106634626,0,0,0.549871680012328,0.5629499616023551,0.5473506865331943,0.5668689780854785
2012-11-29,127.54458618164062,128.2651824951172,125.80316162109376,126.88404846191406,4601690,50.45738811215098,77.99363463049025,69.98532697767303,100.58136434310764,-15.436249622680442,6.725517272949219,5.597203300007448,0.24237149146857373,-0.12714186191323684,32.5184616064281,130.63592208862303,122.03837162017822,125.56363118690899,126.10746534890727,127.76709705057925,121.76231093334064,-0.5136085248790891,1.0254359905201997,-1.5390445153992889,127.13588516615306,125.73196001856816,126.4957265218099,None,126.2134959,128.4693459,0.005312843584059701,0.01233988876474812,0,0,0.5679357993737456,0.5706951872710209,0.5639922140476745,0.5665016426707647
2012-11-30,126.944091796875,127.66468811035156,126.3436050415039,126.88404846191406,6304326,50.45738811215097,85.97954599895284,78.18226071035065,94.65018371432781,-15.436249622680442,6.425270080566406,5.333999038430662,0.25449065587233033,-0.030524031859688636,32.518461606428104,130.50261276245118,122.1041255569458,125.80370705509172,126.18142564538411,127.73246769416102,121.81327349581402,-0.30993655745992044,0.9832863663514948,-1.2932229238114152,127.14979676700645,125.76728932618525,126.6598622639974,None,126.2320829,128.3132179,0.005164816637229563,0.011138131063003653,0,0,0.5642492329313692,0.5670069890344424,0.5673205195505704,0.5665016426707647
2012-12-03,127.18428802490234,127.48453521728516,124.90242004394533,125.02251434326172,4992886,44.3346094272569,77.62860272670582,80.53392778538296,52.40998412374538,-36.24169257452168,4.0232925415039205,3.3250565430045373,0.1908274529930587,0.047130508784149545,-16.854280841754548,130.30925415039061,122.16597625732422,125.66167201657717,126.07105314042008,127.6261950137336,121.84520624056475,-0.4041086050176972,0.7112914550349745,-1.1154000600526717,125.77974830199814,125.72081777689178,126.1674570719401,None,122.9808441,126.831502,0.016601530573343348,0.014262920711435534,0,0,0.5657238501406152,0.5659005014479158,0.5584450225477111,0.5551130779295781
2012-12-04,125.32276153564452,126.1634521484375,124.36197662353516,125.2627182006836,6131168,45.25769201696586,71.58833484261157,78.39882785609007,29.643526758586823,-33.55705327496321,1.20098876953125,0.9680574138680977,0.12153576521714005,0.10211207165241722,-10.230130550992914,130.12069961547851,122.22152183532715,125.58913495914197,125.99406886044517,127.53350964851595,121.8792113346953,-0.4309891703967281,0.5475287117247549,-0.978517882121483,125.32317048455546,125.71830426437788,125.85119883219402,None,124.9174318,126.8480156,0.002764117030811253,0.012497612925340906,0,0,0.5542955316400662,0.5577864934429962,0.555116717044815,0.5565826062900425
2012-12-05,125.5629653930664,128.2651824951172,125.2627182006836,127.48453521728516,7738066,53.01831955313994,73.82544898895414,74.34746218609051,84.60041883024391,-8.72490718365273,3.6630020141601562,2.9582915987246956,0.12970922681223573,0.14321618905237038,33.4128438667974,129.96457153320313,122.28006984710693,125.93375318789526,126.13601803728707,127.53158908258533,121.93498570168624,-0.14953502918378092,0.6631862823501617,-0.8127213115339427,126.71012728359871,125.75230885101844,126.27954915364583,None,126.2320829,128.2597198,0.009921822475807085,0.0060438661796829996,0,0,0.5557701956878349,0.5706951872710209,0.5606639085447784,0.5701753235457194
2012-12-06,127.30438995361328,128.44532775878906,126.58380126953124,128.32522583007812,5454057,55.584129630015724,85.46740422450223,76.96039601868931,115.67997809271763,-1.3158268678773455,4.143394470214844,3.336554490171601,0.17852200441146326,0.1706612922234606,43.91541135858104,129.84567413330078,122.3389181137085,126.36856639556487,126.34451401755288,127.56271209229092,121.99857018057571,0.16288757596352355,0.780487109997973,-0.6175995340344494,127.91653981286856,125.89145962186223,126.9521001180013,None,127.8190972,128.4203065,0.003959726215920334,0.0007403865674614485,0,0,0.5664611821644996,0.5718016279982924,0.5687997612201452,0.5753185327811385
2012-12-07,128.74557495117188,128.9857635498047,127.54458618164062,128.8656768798828,5586848,57.20228921279188,96.05254648276895,85.1151332320751,152.24636975589488,-1.8016265001631115,2.5220718383789062,1.9962006288726724,0.23575760138450086,0.18836125821816274,50.22429623933976,129.7435906982422,122.40106910705566,126.82258648362267,126.58462476634621,127.61380875062787,122.06689960046931,0.45147010986094926,0.855255715116319,-0.4037856052553698,128.77849777720903,126.11423703278525,127.70872294108072,None,127.6818423,129.2860158,0.009271753591252985,0.0032512326837221828,0,0,0.5753089322584987,0.5751209501801071,0.5747167278984447,0.5786249249167812
2012-12-10,128.68551635742188,129.10586547851562,128.2651824951172,128.44532775878906,4596944,55.50841763066175,95.71602869765506,92.41199313497542,133.3683581264133,-9.734460538994416,1.9816284179687358,1.566954334166864,0.25924068245606335,0.20175641996792817,35.41483987474735,129.65832092285157,122.46352031707764,127.11763035183473,126.76183457515029,127.64641733918322,122.13036654731826,0.5912003985365004,0.7959888030334962,-0.20478840449699576,128.78215170208347,126.81409902382738,128.19312082926433,None,127.7547598,128.7555809,0.005405418630743286,0.0024096286859356386,0,0,0.5749402194080337,0.5758586085711247,0.5791544998925795,0.5760532969613705
2012-12-11,128.9857635498047,130.6071014404297,128.2651824951172,129.16590881347656,7619947,57.81456463280051,89.75459103389926,93.84105540477442,149.3750937144345,-19.200139859144727,3.8431472778320455,3.0665995791506484,0.27799288605354633,0.21004975185210137,46.67859567020265,129.51180053710937,122.53167617797851,127.49004461758778,126.99079402641945,127.70600524013591,122.20037194300144,0.772677904810763,0.781973047446207,-0.00929514263544401,129.2119684328485,127.55150881785008,128.68952484130858,None,127.8114734,130.5270335,0.010597134806808128,0.010427914049877085,0,0,0.5767835026292221,0.5850791041625709,0.5791544998925795,0.5804616953411554
2012-12-12,129.7664031982422,131.80809020996094,129.52621459960938,130.78724670410156,7063137,62.52177421080553,86.44706526769569,90.63922833308334,182.2181040744997,-11.724203798773791,3.8431549072265625,3.0274389716191346,0.32731134081200874,0.2194875128902608,64.22615751209351,129.4001089477539,122.61304290771484,128.08953590604483,127.35236094810347,127.8268382387228,122.28581348291289,1.0982886341815004,0.8860670214535555,0.21222161272794487,130.47559897761428,128.51080688608283,129.466162109375,None,128.7155495,132.0082499,0.016095158760143002,0.009249446127976069,0,0,0.5815760202689024,0.5924555006357278,0.5869205304042001,0.5903807783972796
2012-12-13,130.5470428466797,131.6279296875,129.40611267089844,129.8264617919922,5656358,58.365586278211964,82.10567029216257,86.10244219791916,127.43881509164521,-22.758645465593787,2.942413330078125,2.3189781266802263,0.3322448049309701,0.22812686278566524,32.039151406841654,129.25719177246094,122.68690349578857,128.4053406125807,127.5879895999024,127.90525484865493,122.36084480937139,1.18016711832459,0.7743564044773161,0.40581071384727396,130.27351753747473,128.61142169221085,129.70235697428384,None,129.2459819,131.1375351,0.004491279987654195,0.009997696746458229,0,0,0.5863685379085828,0.5913489661899464,0.5861808860767076,0.5845028516570305
2012-12-14,129.7664031982422,130.66714477539062,129.40611267089844,129.8264617919922,7916270,58.365586278211964,80.91950175667955,83.15741243884592,95.1937634146045,-22.758645465593787,2.942413330078125,2.3189781266802263,0.3103391224179797,0.241405937166212,32.03915140684166,129.11667663574218,122.76406677246094,128.6637262815646,127.80117742772048,127.98059629741326,122.43512955546711,1.214219236035376,0.6467268177504817,0.5674924182848944,130.10000044554124,128.67018117379376,129.83846944173177,None,129.2860146,130.5620613,0.004180244813519085,0.005634098456193892,0,0,0.5815760202689024,0.5854478864988248,0.5861808860767076,0.5845028516570305
2012-12-17,130.24679565429688,131.80809020996094,130.24679565429688,131.68798828125,8073991,63.77645769994679,84.36778668311631,82.46431957731947,124.91350973014404,-1.3793490194635272,6.665473937988281,5.3314188832321525,0.32849042935185757,0.2644008998478473,57.346841933806466,128.99898010253906,122.84843597412109,129.2135920996892,128.1713498899614,128.12598421834804,122.52719780149481,1.458209681773127,0.712573810790586,0.7456358709825409,131.2797648007015,129.26138355671057,130.53103841145833,None,129.4781708,131.7630501,0.017067104575206216,0.0005696727473523122,0,0,0.5845252546873946,0.5924555006357278,0.5913582084275145,0.5958913697228148
2012-12-18,131.2075958251953,131.56788635253906,128.5654296875,130.24679565429688,13508780,57.54150100467048,84.96469778709172,83.41732874229585,70.30298088213048,-20.967912153667555,4.984077453613281,3.9788993287119023,0.29961714167561215,0.2832795570548891,15.664181174695615,128.84765594482423,122.93010292053222,129.40144729143606,128.36901139132667,128.2091532942676,122.60400972042817,1.4120218806388323,0.533108807725033,0.8789130729137993,130.72823829615714,129.29160146166276,130.52703247070312,None,129.4781708,130.5620613,0.005936327718779388,0.0024146803639897296,0,0,0.5904238172014241,0.5909801838536926,0.5810035637259007,0.5870743862616368
2012-12-19,129.94654846191406,130.066650390625,125.92325592041016,126.1634521484375,15375831,44.32068926373674,67.28207976281924,78.87152141100908,-48.02481942695152,-75.80649953841126,-1.3210830688476562,-1.0362692750112765,0.13591463974260698,0.2785454054250162,-40.32430904743832,128.594248046875,122.99495609283447,128.81272090179993,128.15895813009914,128.12892971992133,122.6394270580203,0.8146415228928845,-0.05141724001673187,0.8660587629096164,127.5559599739988,128.795886818235,129.08985290527343,None,124.955797,126.2084923,0.00966465884281864,0.0003568710056011115,0,1,0.5826819714662063,0.5817596882622463,0.5647318113897567,0.5620931509401756
2012-12-20,125.5629653930664,127.54458618164062,125.32276153564452,126.40364837646484,8464953,45.11947471215016,43.54829400009769,65.26502385000288,-85.64188058819353,-72.58070630762815,-1.9215774536132812,-1.4974276812555456,-0.022809436568926866,0.24981573454130201,-35.50145512352501,128.36966384887694,123.07392082214355,128.37470771537537,127.99178577261016,128.06127162802107,122.6768819965123,0.40733488528027806,-0.36697910210347073,0.7743139873837488,126.36187707004288,128.52778155366352,128.0409917195638,None,126.2368486,127.4578484,0.0013213239899023677,0.00827096986783249,0,0,0.5557701956878349,0.5662693306434247,0.5610336837231144,0.5635626326252379
